chrX	136708771	136713275	ARHGEF6_136710592	0.141286	-	1821	0.134709
chr13	111301533	111302990	ARHGEF7_111302722	0.048212	+	1189	0.0191421
chr1	26729864	26731151	ARID1A_26730074	0.723967	+	210	0.133117
chr1	26768000	26771118	ARID1A_26769105	0.017629	+	1105	0.122806
chr6	157196316	157198810	ARID1B_157196468	0.047404	+	152	0.0284747
chr6	157198908	157200704	ARID1B_157200112	0.240373	+	1204	0.0206487
chr14	58318806	58323484	ARID4A_58319422	0.162249	+	616	0.0502687
chr14	58323618	58328236	ARID4A_58326735	0.06477	+	3117	0.0611189
chr1	235175400	235177799	ARID4B_235176059	0.16831	-	659	0.226341
chr1	235223261	235224702	ARID4B_235224284	0.093014	-	1023	0.0499042
chr1	235224776	235229230	ARID4B_235225322	0.687602	-	546	0.111439
chr1	235240452	235246419	ARID4B_235244936	0.166896	-	4484	0.0680744
chr15	72555908	72561482	ARIH1_72558089	0.032744	+	2181	0.0681737
chr15	72555908	72561482	ARIH1_72558197	0.01412	+	2289	0.0681737
chr3	48967276	48968533	ARIH2_48967613	0.015838	+	337	0.0560835
chr2	151806973	151812356	ARL5A_151812163	0.018524	-	5190	0.0671261
chr10	18668678	18672621	ARL5B_18671020	0.016867	+	2342	0.0229292
chr10	18672706	18673983	ARL5B_18673336	0.103829	+	630	0.0344973
chr17	39156943	39160590	ARL5C_39157305	0.407975	-	362	0.0248308
chr3	97785050	97787989	ARL6_97785781	0.067576	+	731	0.0600769
chr4	56505510	56511184	ARL9_56508662	0.303408	+	3152	0.043978
chr4	56518854	56523696	ARL9_56521314	0.016421	+	2460	0.0816671
chr7	103092654	103097276	ARMC10_103093796	0.138299	+	1142	0.0593589
chr8	65605539	65613243	ARMC1_65611242	0.03563	-	5703	0.0795443
chr6	108953352	108961571	ARMC2_108953967	0.057392	+	615	0.0200614
chr10	22962079	22968305	ARMC3_22967752	0.018286	+	5673	0.0693696
chr10	22998398	23001918	ARMC3_23000176	0.041414	+	1778	0.0140943
chr10	27860847	27862433	ARMC4_27861536	0.014099	-	689	0.0639149
chr10	27860847	27862433	ARMC4_27861934	0.049671	-	1087	0.0639149
chr10	27935253	27936725	ARMC4_27936416	0.114224	-	1163	0.030053
chr10	27969019	27971107	ARMC4_27969980	0.050369	-	961	0.0248199
chr10	27985212	27987385	ARMC4_27987152	0.105063	-	1940	0.0282255
chr10	27987544	27994918	ARMC4_27989988	0.015303	-	2444	0.0360407
chr19	19034239	19042710	ARMC6_19036504	0.128279	+	2265	0.0778892
chr3	138229011	138235033	ARMC8_138234537	0.120657	+	5526	0.0792433
chr3	138235115	138237308	ARMC8_138236133	0.086894	+	1018	0.0733662
chr3	138235115	138237308	ARMC8_138236639	0.221012	+	1524	0.0733662
chr3	138274545	138284430	ARMC8_138277208	0.023316	+	2663	0.0463046
chr3	138290640	138295858	ARMC8_138291917	0.013073	+	1277	0.0331752
chr3	138290640	138295858	ARMC8_138295715	0.074662	+	5075	0.0331752
chr2	231208253	231214830	ARMC9_231210479	0.159788	+	2226	0.0442612
chr2	231271073	231272954	ARMC9_231271582	0.326792	+	509	0.0318628
chrX	101505356	101509363	ARMCX4_101506441	0.327052	+	1085	0.123147
chr15	80450995	80457928	ARNT2_80453649	0.268921	+	2654	0.0300268
chr15	80574221	80574986	ARNT2_80574702	0.210765	+	481	0.0223072
chr15	80575111	80576865	ARNT2_80575813	0.016211	+	702	0.0203444
chr12	27368413	27370128	ARNTL2_27369042	0.11177	+	629	0.0400169
chr12	27380405	27385480	ARNTL2_27383959	0.036179	+	3554	0.039519
chr12	27401675	27402618	ARNTL2_27402201	0.043816	+	526	0.0516607
chr11	13374202	13375611	ARNTL_13375199	0.157775	+	997	0.0116061
chr11	13375763	13376639	ARNTL_13376309	0.086443	+	546	0.187112
chr1	150836494	150839440	ARNT_150837085	0.413849	-	591	0.0271785
chr1	150839655	150842423	ARNT_150842242	0.855679	-	2587	0.11211
chr2	218225955	218228737	ARPC2_218228669	0.161423	+	2714	0.0541955
chr2	218228851	218234351	ARPC2_218229387	0.224023	+	536	0.113921
chr2	218245547	218249363	ARPC2_218245639	0.399583	+	92	0.0271709
chr3	9814884	9814885	ARPC4-TTLL3_9814884	0.090744	+	0	0.17
chr9	124869440	124873691	ARPC5L_124870113	0.572076	+	673	0.147998
chr15	89903984	89908279	ARPIN_89905707	0.020983	-	1723	0.0279367
chr15	89908413	89910743	ARPIN_89909831	0.235685	-	1418	0.0263215
chr15	52552105	52557099	ARPP19_52554616	0.102522	-	2511	0.050796
chr3	35690141	35690864	ARPP21_35690583	0.205733	+	442	0.324667
chr3	35717358	35721604	ARPP21_35720033	0.025253	+	2675	0.0651017
chr5	91378776	91382812	ARRDC3_91380260	0.382803	-	1484	0.260141
chr5	78964607	78969005	ARSB_78967231	0.081468	-	2624	0.0933327
chrX	2925766	2929231	ARSD_2925860	0.941364	-	94	0.0596271
chrX	2943200	2945997	ARSE_2944857	0.209354	-	1657	0.0811434
chrX	2946135	2949303	ARSE_2948866	0.04185	-	2731	0.0520338
chrX	3018504	3018505	ARSH_3018504	0.558291	+	0	0
chrX	3030044	3030045	ARSH_3030044	0.41736	+	0	0.009
chr5	95566128	95567889	ARSK_95567291	0.034233	+	1163	0.0460324
chr4	76075959	76081823	ART3_76079140	0.543596	+	3181	0.093331
chr4	76100825	76100989	ART3_76100882	0.244856	+	57	0.19178
chr1	230990264	230995759	ARV1_230990417	0.192014	+	153	0.0529074
chr22	19970744	19971215	ARVCF_19971048	0.294981	-	304	0.0334183
chr22	19978076	19978896	ARVCF_19978436	0.039528	-	360	0.0132793
chr10	50202925	50203639	ASAH2_50203096	0.088044	-	171	0.0433894
chr8	130118676	130124012	ASAP1_130120015	0.186695	-	1339	0.0197221
chr8	130128091	130134295	ASAP1_130129763	0.035664	-	1672	0.0160675
chr8	130128091	130134295	ASAP1_130132519	0.149916	-	4428	0.0160675
chr8	130134345	130136950	ASAP1_130136682	0.104469	-	2337	0.0123781
chr8	130159965	130167535	ASAP1_130166821	0.049387	-	6856	0.0380831
chr8	130179350	130180750	ASAP1_130180222	0.056201	-	872	0.172315
chr2	9327912	9334737	ASAP2_9332432	0.024765	+	4520	0.0303086
chr2	9391197	9393481	ASAP2_9392393	0.015448	+	1196	0.0272745
chrX	15297682	15302727	ASB11_15299884	0.079688	-	2202	0.0820609
chr3	57278921	57280301	ASB14_57279171	0.048416	-	250	0.138239
chr3	57289124	57291911	ASB14_57290197	0.115579	-	1073	0.073733
chr2	236195058	236196271	ASB18_236195845	0.65799	-	787	0.00740973
chr2	236240457	236240458	ASB18_236240457	0.622229	-	0	0
chr15	100603314	100609706	ASB7_100608063	0.031636	+	4749	0.0796668
chr15	100612428	100629436	ASB7_100624116	0.010608	+	11688	0.0571385
chrX	15244631	15248743	ASB9_15245608	0.259562	-	977	0.0282381
chrX	15248936	15250429	ASB9_15249328	0.118411	-	392	0.0316048
chrX	15250565	15252253	ASB9_15251996	0.138779	-	1431	0.0242909
chrX	15254845	15258865	ASB9_15257741	0.010634	-	2896	0.0818945
chr10	72196990	72203426	ASCC1_72200390	0.08507	-	3400	0.0543896
chr22	29804831	29806215	ASCC2_29806162	0.372041	-	1331	0.0349451
chr6	100512919	100516179	ASCC3_100514927	0.140232	-	2008	0.310176
chr6	100601936	100605567	ASCC3_100602480	0.041158	-	544	0.0505183
chr6	100638822	100642580	ASCC3_100639621	0.012272	-	799	0.0780631
chr6	100642750	100644030	ASCC3_100643691	0.016758	-	941	0.0558688
chr6	100651647	100652724	ASCC3_100651921	0.167499	-	274	0.0491987
chr6	100864215	100867907	ASCC3_100866724	0.018506	-	2509	0.0536785
chr17	7107318	7107835	ASGR2_7107363	0.023285	-	45	0.0257737
chr1	155349597	155352705	ASH1L_155352134	0.017983	-	2537	0.0405486
chr8	38114288	38114904	ASH2L_38114693	0.903767	+	405	0.134615
chr17	33021311	33023860	ASIC2_33021840	0.444082	-	529	0.0447073
chr4	155844386	155844387	ASIC5_155844386	0.092685	-	0	0.001
chr7	66076094	66081802	ASL_66081076	0.774182	+	4982	0.0387931
chr2	189663955	189665375	ASNSD1_189665144	0.866699	+	1189	0.053393
chr7	97853387	97854579	ASNS_97854181	0.086909	-	794	0.012396
chr7	97855460	97856689	ASNS_97856126	0.111409	-	666	0.0269504
chr7	97859399	97864258	ASNS_97859574	0.94786	-	175	0.0279117
chr17	3494460	3498890	ASPA_3497745	0.574347	+	3285	0.0552555
chr14	104097638	104098852	ASPG_104097796	0.525075	+	158	0.0342677
chr8	61681037	61684038	ASPH_61681198	0.03083	-	161	0.0570606
chr1	197086973	197088255	ASPM_197087831	0.017608	-	858	0.0258034
chr1	197092057	197093051	ASPM_197092910	0.01494	-	853	0.0344145
chr1	197122596	197124109	ASPM_197123224	0.015127	-	628	0.0277898
chr1	197125192	197128489	ASPM_197127660	0.032209	-	2468	0.0454647
chr9	92466572	92470668	ASPN_92467231	0.016946	-	659	0.0319768
chr17	81985608	81994820	ASPSCR1_81994625	0.861861	+	9017	0.0177596
chr17	81994879	81995991	ASPSCR1_81995834	0.242187	+	955	0.17206
chr17	82009192	82009485	ASPSCR1_82009410	0.274858	+	218	0.0323584
chr17	82012284	82016475	ASPSCR1_82013175	0.020972	+	891	0.0338432
chr2	96124272	96129823	ASTL_96126085	0.0564	-	1813	0.0286711
chr1	176884491	176888070	ASTN1_176886416	0.375115	-	1925	0.0833903
chr1	176958483	176965162	ASTN1_176962927	0.012097	-	4444	0.110249
chr9	116440793	116442452	ASTN2_116440921	0.445647	-	128	0.031821
chr9	116729097	116733398	ASTN2_116731785	0.028386	-	2688	0.0765148
chr10	87754808	87756788	ATAD1_87754957	0.526184	-	149	0.0252545
chr10	87754808	87756788	ATAD1_87755242	0.031897	-	434	0.0252545
chr10	87767724	87770951	ATAD1_87769333	0.581078	-	1609	0.0308066
chr10	87771042	87776320	ATAD1_87776007	0.064092	-	4965	0.0412626
chr2	23810503	23819746	ATAD2B_23815315	0.070149	-	4812	0.0923191
chr2	23884874	23885726	ATAD2B_23884951	0.426214	-	77	0.0694401
chr8	123321176	123322937	ATAD2_123322406	0.256883	-	1230	0.104137
chr8	123334323	123336372	ATAD2_123335257	0.051257	-	934	0.0353773
chr8	123346751	123347091	ATAD2_123346916	0.852517	-	165	0.0537529
chr8	123349445	123356388	ATAD2_123350555	0.023528	-	1110	0.103471
chr8	123356478	123357561	ATAD2_123356933	0.061498	-	455	0.061662
chr8	123371836	123372636	ATAD2_123372028	0.01892	-	192	0.0443663
chr8	123372687	123380528	ATAD2_123374917	0.011893	-	2230	0.0537352
chr17	30836049	30837205	ATAD5_30836709	0.192853	+	660	0.0519109
chr17	30860613	30865703	ATAD5_30861293	0.011801	+	680	0.109608
chr17	30869647	30876373	ATAD5_30873833	0.312373	+	4186	0.104408
chr17	30887373	30892606	ATAD5_30889635	0.073747	+	2262	0.0550659
chr19	3920799	3924582	ATCAY_3922469	0.076228	+	1670	0.0462138
chr10	121836818	121841081	ATE1_121840139	0.056795	-	3321	0.0494945
chr10	121902621	121910905	ATE1_121903950	0.129112	-	1329	0.0463729
chr12	50814440	50819634	ATF1_50815939	0.02885	+	1499	0.0949442
chr6	32121349	32126116	ATF6B_32121822	0.143499	-	473	0.0382159
chr16	10386123	10428867	ATF7IP2_10419759	0.053642	+	33636	0.12781
chr16	10433650	10438100	ATF7IP2_10434649	0.237606	+	999	0.0539285
chr12	14457296	14460494	ATF7IP_14458296	0.023815	+	1000	0.0366879
chr12	14475969	14478316	ATF7IP_14477998	0.012259	+	2029	0.037314
chr12	53533260	53534501	ATF7_53533434	0.513276	-	174	0.113357
chr12	53534660	53537414	ATF7_53534817	0.294671	-	157	0.0885182
chr5	115831864	115832601	ATG12_115832319	0.17852	-	455	0.0364749
chr14	55378075	55380572	ATG14_55379986	0.250574	-	1911	0.110935
chr14	55382192	55385858	ATG14_55385678	0.501993	-	3486	0.0273552
chr2	233270068	233272965	ATG16L1_233272584	0.133135	+	2516	0.0334708
chr2	233290354	233292127	ATG16L1_233291982	0.021495	+	1628	0.00893345
chr11	64907891	64908990	ATG2A_64908794	0.033727	-	903	0.0173949
chr14	96289806	96290435	ATG2B_96290096	0.402012	-	290	0.0238808
chr14	96333874	96334404	ATG2B_96334110	0.014391	-	236	0.0810151
chrX	108131359	108134056	ATG4A_108131610	0.518438	+	251	0.148042
chrX	108134412	108137090	ATG4A_108135091	0.268179	+	679	0.0758783
chrX	108153088	108153641	ATG4A_108153387	0.050694	+	299	0.0666998
chr1	62829177	62834037	ATG4C_62832032	0.148065	+	2855	0.119401
chr3	11313421	11315343	ATG7_11314520	0.052819	+	1099	0.0400853
chr3	11342280	11347876	ATG7_11344375	0.058123	+	2095	0.0546805
chr3	11360785	11362812	ATG7_11361827	0.094455	+	1042	0.0270128
chr3	11426927	11554810	ATG7_11461317	0.017449	+	34390	0.0820093
chr2	219226934	219227769	ATG9A_219227692	0.019553	-	758	0.0957222
chr2	215319732	215325240	ATIC_215320031	0.032517	+	299	0.0532271
chr2	215333458	215334918	ATIC_215334335	0.302633	+	877	0.0614445
chr2	215346942	215349093	ATIC_215347344	0.032067	+	402	0.035152
chr11	63631472	63633025	ATL3_63632036	0.113082	-	564	0.328172
chr11	63635591	63636206	ATL3_63635840	0.306747	-	249	0.460143
chr11	108249103	108250700	ATM_108249787	0.03569	+	684	0.0381434
chr11	108268610	108271063	ATM_108270481	0.054561	+	1871	0.0368736
chr11	108281169	108282709	ATM_108281343	0.04892	+	174	0.040161
chr15	25721910	25723890	ATP10A_25722028	0.769917	-	118	0.086303
chr5	160640593	160644137	ATP10B_160643454	0.019012	-	2861	0.0458922
chr4	47563766	47568836	ATP10D_47568629	0.012267	+	4863	0.0347702
chr13	112806294	112810618	ATP11A_112807741	0.385007	+	1447	0.0200328
chr13	112819951	112823344	ATP11A_112823259	0.721191	+	3308	0.0150967
chr13	112825581	112826693	ATP11A_112825781	0.686152	+	200	0.00928777
chr13	112851219	112854278	ATP11A_112853686	0.038877	+	2467	0.0248316
chr3	182869332	182872355	ATP11B_182869651	0.010492	+	319	0.0768816
chr3	182886011	182887585	ATP11B_182886204	0.234985	+	193	0.0493494
chr3	182889549	182896699	ATP11B_182890442	0.08448	+	893	0.0754141
chr3	182913995	182918022	ATP11B_182917637	0.452468	+	3642	0.16757
chrX	139774954	139782546	ATP11C_139775712	0.03519	-	758	0.209358
chrX	139783268	139785225	ATP11C_139783397	0.987975	-	129	0.054116
chrX	139785300	139787172	ATP11C_139785794	0.178591	-	494	0.0664583
chrX	139788344	139789326	ATP11C_139788982	0.14476	-	638	0.114601
chrX	139789489	139796272	ATP11C_139793041	0.033474	-	3552	0.140066
chrX	139797327	139798272	ATP11C_139798021	0.111826	-	694	0.0525291
chrX	139804600	139814877	ATP11C_139804832	0.781336	-	232	0.0929296
chrX	139814986	139816862	ATP11C_139815373	0.013114	-	387	0.160106
chrX	139819428	139826703	ATP11C_139824014	0.277606	-	4586	0.0842951
chr13	24692897	24694443	ATP12A_24694265	0.83546	+	1368	0.028249
chr3	194428918	194429677	ATP13A3_194429420	0.058589	-	502	0.0352556
chr3	193411071	193412177	ATP13A4_193411666	0.308998	-	595	0.0654159
chr3	193440638	193441465	ATP13A4_193440887	0.391435	-	249	0.0498839
chr3	193442557	193448205	ATP13A4_193446829	0.588347	-	4272	0.0430067
chr3	193299204	193301210	ATP13A5_193300763	0.510398	-	1559	0.101629
chr3	193314194	193314971	ATP13A5_193314787	0.094569	-	593	0.0110373
chr3	193315097	193318990	ATP13A5_193318510	0.107939	-	3413	0.0449548
chr3	193325015	193326995	ATP13A5_193325560	0.017335	-	545	0.0251944
chr3	193327058	193331122	ATP13A5_193330551	0.181559	-	3493	0.0672694
chr3	193335100	193343926	ATP13A5_193341872	0.017236	-	6772	0.0921352
chr3	193344056	193345002	ATP13A5_193344288	0.114103	-	232	0.0126617
chr3	193351202	193354126	ATP13A5_193351824	0.033056	-	622	0.0591471
chr3	193351202	193354126	ATP13A5_193353734	0.095802	-	2532	0.0591471
chr1	160159527	160164155	ATP1A4_160162327	0.028257	+	2800	0.0438252
chr1	160171758	160173580	ATP1A4_160172308	0.015656	+	550	0.0278963
chr1	160174748	160176091	ATP1A4_160175690	0.080658	+	942	0.0374542
chr1	160182032	160186275	ATP1A4_160185492	0.076004	+	3460	0.0284372
chrX	120372799	120372800	ATP1B4_120372799	0.010391	+	0	0.028
chr12	57941889	57945627	ATP23_57944991	0.053818	+	3102	0.0590554
chr16	28903441	28904179	ATP2A1_28904093	0.158403	+	652	0.217167
chr12	110326476	110327552	ATP2A2_110326875	0.020612	+	399	0.0552454
chr12	110333284	110334011	ATP2A2_110333621	0.111462	+	337	0.0263824
chr12	89591296	89599116	ATP2B1_89592505	0.045659	-	1209	0.197864
chr12	89591296	89599116	ATP2B1_89595044	0.015298	-	3748	0.197864
chr12	89601434	89603042	ATP2B1_89602171	0.044884	-	737	0.0635068
chr12	89611373	89616801	ATP2B1_89614820	0.039354	-	3447	0.0319318
chr12	89617040	89619998	ATP2B1_89617460	0.470337	-	420	0.0658895
chr12	89627717	89630504	ATP2B1_89629108	0.057897	-	1391	0.0766767
chr3	10379285	10385267	ATP2B2_10379466	0.737068	-	181	0.117789
chrX	153536456	153541358	ATP2B3_153538512	0.321498	+	2056	0.0385802
chr3	130953977	130955011	ATP2C1_130954913	0.118491	+	936	0.0471306
chr3	130955081	130956103	ATP2C1_130955606	0.018592	+	525	0.0462182
chr3	130959342	130963970	ATP2C1_130962524	0.048042	+	3182	0.0418235
chr3	130965046	130967144	ATP2C1_130966312	0.419998	+	1266	0.0182564
chr3	130969397	130975331	ATP2C1_130975281	0.643223	+	5884	0.0519141
chr3	130994099	130996042	ATP2C1_130995355	0.060757	+	1256	0.0638791
chr16	84423264	84425734	ATP2C2_84424889	0.043193	+	1625	0.0128543
chr16	84448690	84451920	ATP2C2_84450107	0.112628	+	1417	0.0276601
chr13	113656008	113656009	ATP4B_113656008	0.504173	-	0	0
chr2	175179251	175180097	ATP5G3_175179529	0.047144	-	278	0.081844
chr21	33912400	33914449	ATP5O_33913305	0.099732	-	905	0.0170673
chr21	33912400	33914449	ATP5O_33914083	0.022035	-	1683	0.0170673
chr17	42483132	42487154	ATP6V0A1_42484602	0.08414	+	1470	0.0510057
chr12	123712683	123718622	ATP6V0A2_123713105	0.260478	+	422	0.0500692
chr7	138733094	138734135	ATP6V0A4_138733927	0.588153	-	833	0.0505668
chr7	138734255	138739539	ATP6V0A4_138735725	0.028192	-	1470	0.0387865
chr7	138769252	138771130	ATP6V0A4_138770386	0.010129	-	1134	0.0329233
chr7	149874170	149875597	ATP6V0E2_149874310	0.017272	+	140	0.0447491
chr3	113781179	113784223	ATP6V1A_113782897	0.012859	+	1718	0.0725627
chr3	113795205	113795875	ATP6V1A_113795710	0.593777	+	505	0.0956493
chr8	20197543	20204483	ATP6V1B2_20198171	0.393753	+	628	0.0915499
chr8	103048956	103051049	ATP6V1C1_103050672	0.09071	+	1716	0.0526355
chr8	103066448	103068651	ATP6V1C1_103066829	0.014867	+	381	0.066049
chr2	10768811	10771838	ATP6V1C2_10771361	0.351172	+	2550	0.023332
chr14	67343439	67345767	ATP6V1D_67344981	0.389983	-	1542	0.192872
chr14	67350691	67352922	ATP6V1D_67351309	0.014011	-	618	0.0621457
chr14	67353041	67359657	ATP6V1D_67357079	0.053327	-	4038	0.0979701
chr14	67353041	67359657	ATP6V1D_67358144	0.026627	-	5103	0.0979701
chr14	67353041	67359657	ATP6V1D_67359446	0.227649	-	6405	0.0979701
chr22	17594617	17598193	ATP6V1E1_17597546	0.111211	-	2929	0.04313
chr8	53795840	53801798	ATP6V1H_53795994	0.496401	-	154	0.0719889
chr8	53829534	53832983	ATP6V1H_53831454	0.291627	-	1920	0.0397127
chrX	78031583	78033604	ATP7A_78032930	0.068441	+	1347	0.233753
chr13	25532318	25533272	ATP8A2_25532942	0.796268	+	624	0.0331468
chr13	25543403	25551337	ATP8A2_25550959	0.033071	+	7556	0.0387483
chr13	25553921	25554990	ATP8A2_25554435	0.075295	+	514	0.0413433
chr13	25555069	25558972	ATP8A2_25556969	0.208535	+	1900	0.0415242
chr13	25559766	25563955	ATP8A2_25562090	0.280756	+	2324	0.0652246
chr13	25579948	25581818	ATP8A2_25581423	0.046962	+	1475	0.0215118
chr18	57688508	57691806	ATP8B1_57689932	0.048753	-	1424	0.0429666
chr18	57695533	57697617	ATP8B1_57696720	0.084172	-	1187	0.0175869
chr18	57697868	57701038	ATP8B1_57699883	0.034128	-	2015	0.0382013
chr15	49898252	49901091	ATP8B4_49899017	0.174123	-	765	0.275961
chr15	49917040	49918838	ATP8B4_49918276	0.087172	-	1236	0.0799004
chr15	49981295	49987390	ATP8B4_49984640	0.407785	-	3345	0.0954377
chr15	50038830	50044593	ATP8B4_50041543	0.023201	-	2713	0.0758654
chr20	51617555	51618661	ATP9A_51617598	0.667223	-	43	0.0153264
chr18	79330105	79336627	ATP9B_79334863	0.320437	+	4758	0.0493332
chr1	46658190	46658686	ATPAF1_46658436	0.761059	-	246	0.172228
chr17	18026417	18028231	ATPAF2_18027378	0.036396	-	961	0.0192453
chr10	115160215	115165557	ATRNL1_115165011	0.03467	+	4796	0.0852943
chr10	115265278	115266796	ATRNL1_115265646	0.042772	+	368	0.0315066
chr20	3572952	3575826	ATRN_3574052	0.225824	+	1100	0.057008
chr20	3598001	3600945	ATRN_3598125	0.087544	+	124	0.084306
chrX	77685007	77688817	ATRX_77687683	0.039848	-	2676	0.122941
chr3	142453234	142457603	ATR_142454120	0.027271	-	886	0.127807
chr3	142462091	142465096	ATR_142464655	0.011648	-	2564	0.087212
chr3	142493312	142496360	ATR_142494493	0.164952	-	1181	0.0713684
chr3	142497193	142498596	ATR_142498095	0.023606	-	902	0.0878289
chr3	142515516	142519668	ATR_142515638	0.968407	-	122	0.0536339
chr22	45689904	45692995	ATXN10_45690946	0.347711	+	1042	0.0383578
chr22	45729591	45738730	ATXN10_45737082	0.476489	+	7491	0.0426659
chr22	45738840	45740368	ATXN10_45739847	0.062388	+	1007	0.0222978
chr12	111516364	111518248	ATXN2_111517186	0.134123	-	822	0.337444
chr12	111520974	111525191	ATXN2_111521303	0.275314	-	329	0.043056
chr12	111554218	111555882	ATXN2_111554865	0.021375	-	647	0.0698834
chr14	92093832	92096092	ATXN3_92094855	0.281617	-	1023	0.0509947
chr1	109487805	109488382	ATXN7L2_109488246	0.349743	+	441	0.0678804
chr3	63980168	63982185	ATXN7_63981218	0.222283	+	1050	0.0760352
chr3	63990860	63995504	ATXN7_63993045	0.181587	+	2185	0.0142513
chr9	91214426	91216058	AUH_91214541	0.163887	-	115	0.0462194
chr9	91217328	91220804	AUH_91219128	0.019619	-	1800	0.0116994
chr20	56384325	56386256	AURKA_56385242	0.010893	-	917	0.0120844
chr12	57813424	57814151	AVIL_57813710	0.55878	-	286	0.0277208
chr7	32552296	32553726	AVL9_32552919	0.171351	+	623	0.0613133
chr7	32554597	32558558	AVL9_32557425	0.10095	+	2828	0.0731492
chr1	179379483	179382699	AXDND1_179382551	0.013587	+	3068	0.0422839
chr1	179385360	179393902	AXDND1_179393273	0.010789	+	7913	0.116476
chr1	179528432	179533794	AXDND1_179531015	0.066188	+	2583	0.0776065
chr17	65537064	65537323	AXIN2_65537176	0.015478	-	112	0.0435985
chr17	65537064	65537323	AXIN2_65537252	0.083632	-	188	0.0435985
chr3	28338037	28338492	AZI2_28338418	0.234218	-	381	0.158941
chr3	28338616	28340401	AZI2_28339694	0.039456	-	1078	0.0542661
chr1	235458787	235465635	B3GALNT2_235461268	0.0188	-	2481	0.0521013
chr1	235470961	235480053	B3GALNT2_235473423	0.030935	-	2462	0.0415463
chr13	31222992	31229184	B3GLCT_31223825	0.263455	+	833	0.0317905
chr13	31261083	31269213	B3GLCT_31267184	0.136522	+	6101	0.0210979
chr13	31317686	31323750	B3GLCT_31317746	0.694863	+	60	0.0439121
chr17	82961182	82965650	B3GNTL1_82962037	0.590815	-	855	0.024797
chr17	49134203	49134204	B4GALNT2_49134203	0.462159	+	0	0
chr17	49159218	49160554	B4GALNT2_49159793	0.031254	+	575	0.0370531
chr3	119216345	119218649	B4GALT4_119217290	0.226721	-	945	0.0398464
chr3	119224246	119226808	B4GALT4_119226204	0.127958	-	1958	0.04929
chr20	49640666	49642467	B4GALT5_49642152	0.020148	-	1486	0.0179334
chr18	31638761	31645354	B4GALT6_31640799	0.252278	-	2038	0.0475861
chr18	31638761	31645354	B4GALT6_31644297	0.086507	-	5536	0.0475861
chr21	41243511	41245961	BACE2_41245416	0.518664	+	1905	0.0264914
chr21	29372564	29373241	BACH1-IT2_29373204	0.053122	+	640	0.0963442
chr21	29496239	29500172	BACH1-IT3_29497162	0.601748	+	923	0.0363669
chr21	29321515	29326058	BACH1_29323592	0.241253	+	2077	0.0298503
chr17	81459605	81460276	BAHCC1_81460044	0.072836	+	439	0.0109344
chr17	81460707	81460865	BAHCC1_81460782	0.591662	+	75	0.0570633
chr15	40464021	40464470	BAHD1_40464111	0.151388	+	90	0.126385
chr7	98315613	98317218	BAIAP2L1_98315761	0.079366	-	148	0.0481502
chr16	1343017	1343392	BAIAP3_1343140	0.063257	+	123	0.063832
chr4	102021593	102025200	BANK1_102022284	0.089064	+	691	0.0467017
chr16	87981128	87984059	BANP_87982557	0.053621	+	1429	0.0124521
chr2	214729009	214730410	BARD1_214729112	0.259308	-	103	0.211974
chr2	214792446	214797060	BARD1_214794729	0.015459	-	2283	0.05013
chr11	64989813	64994447	BATF2_64993472	0.736494	-	3659	0.0435868
chr14	75522746	75525083	BATF_75524898	0.018454	+	2152	0.0630967
chr14	34801194	34802853	BAZ1A_34802133	0.022365	-	939	0.0444442
chr14	34802989	34807450	BAZ1A_34804878	0.011444	-	1889	0.0551551
chr7	73444130	73447263	BAZ1B_73445095	0.071532	-	965	0.0226132
chr7	73447380	73449541	BAZ1B_73447806	0.155122	-	426	0.0706867
chr7	73459719	73462921	BAZ1B_73459851	0.977312	-	132	0.0458267
chr7	73492922	73498496	BAZ1B_73496874	0.600458	-	3952	0.0383554
chr12	56614139	56615013	BAZ2A_56614943	0.019089	-	804	0.348431
chr2	159405115	159412334	BAZ2B_159411906	0.904867	-	6791	0.0914289
chr19	47221919	47226563	BBC3_47226222	0.434105	-	4303	0.0578469
chr14	74046131	74047929	BBOF1_74047006	0.419394	+	875	0.0437325
chr14	74050196	74055583	BBOF1_74054944	0.108977	+	4748	0.0653605
chr11	27055650	27057200	BBOX1_27056399	0.206622	+	749	0.0203845
chr11	27115558	27119648	BBOX1_27118358	0.012586	+	2800	0.0601403
chr15	72716851	72722793	BBS4_72717400	0.030225	+	549	0.0689451
chr15	72724656	72727939	BBS4_72727811	0.393296	+	3155	0.0916454
chr2	169482334	169487068	BBS5_169483648	0.164074	+	1314	0.109481
chr2	169488115	169492873	BBS5_169488238	0.074718	+	123	0.0872875
chr2	169488115	169492873	BBS5_169492073	0.025017	+	3958	0.0872875
chr2	169497690	169499485	BBS5_169498072	0.030907	+	382	0.0652306
chr4	121835284	121839630	BBS7_121836082	0.071714	-	798	0.0657676
chr4	121853087	121854703	BBS7_121853171	0.010442	-	84	0.031224
chr7	33336623	33340896	BBS9_33339883	0.216628	+	3260	0.163194
chr3	107645910	107710451	BBX_107656943	0.612601	+	11033	0.0987064
chr3	107710623	107716606	BBX_107712742	0.010948	+	2119	0.0502006
chr3	107728961	107732955	BBX_107730831	0.031	+	1870	0.070824
chr3	107744711	107747964	BBX_107747473	0.025019	+	2762	0.0583271
chr3	107791300	107798522	BBX_107792430	0.036899	+	1130	0.083643
chr7	107596003	107600396	BCAP29_107597166	0.056931	+	1163	0.118392
