decoyID	species	max1	pos1	max2	pos2	d	clade	matched_common_name
DOCK1_126944196	oryLat2	0.229424	67	0.418587	180	0.978416	Fish	Medaka
INPP5A_132708559	oryLat2	0.607384	48	0.391194	118	0.910891	Fish	Medaka
INPP5A_132781505	oryLat2	0.224743	48	0.382522	160	0.773185	Fish	Medaka
INPP5F_119797313	oryLat2	0.797454	48	0.306568	126	0.555369	Fish	Medaka
ABCC8_17400096	oryLat2	0.000106	24	0.84076	131	0.951031	Fish	Medaka
ATL3_63632036	oryLat2	0.571847	49	0.68379	120	0.670618	Fish	Medaka
FAT3_92833275	oryLat2	0.771604	48	0.306903	162	0.907809	Fish	Medaka
ITPR2_26659817	oryLat2	0.228413	70	0.521991	305	0.81857	Fish	Medaka
PIK3C2G_18493764	oryLat2	0.000964	57	0.472651	837	0.544376	Fish	Medaka
CCNT1_48716415	oryLat2	0.227513	49	0.461119	247	0.838646	Fish	Medaka
LRP1_57181588	oryLat2	0.010458	48	0.740986	300	0.753277	Fish	Medaka
NUP107_68719999	oryLat2	0.033272	7	0.317401	130	0.849868	Fish	Medaka
PPFIA2_81343086	oryLat2	0.031836	10	0.77108	131	0.929224	Fish	Medaka
PPFIA2_81367552	oryLat2	0.490758	49	0.310856	167	0.871491	Fish	Medaka
MED13L_116018225	oryLat2	0.725732	45	0.410886	354	0.702601	Fish	Medaka
PTPN11_112446607	oryLat2	0.548892	48	0.58653	222	0.876512	Fish	Medaka
BICDL1_120090729	oryLat2	0.849093	48	0.30209	234	0.875378	Fish	Medaka
LMO7_75843425	oryLat2	0.008542	84	0.492196	161	0.850346	Fish	Medaka
DOCK9_98867063	oryLat2	0.74783	49	0.420911	340	0.808408	Fish	Medaka
TUBGCP3_112552080	oryLat2	0.061597	49	0.359778	556	0.875358	Fish	Medaka
PNN_39175521	oryLat2	2e-05	10	0.864284	117	0.763107	Fish	Medaka
STYX_52755916	oryLat2	0.242589	48	0.840032	166	0.82265	Fish	Medaka
PROX2_74861210	oryLat2	0.018357	86	0.606177	603	0.865172	Fish	Medaka
MARK3_103501252	oryLat2	0.97217	48	0.656428	340	0.856777	Fish	Medaka
TTC8_88875662	oryLat2	5.8e-05	5	0.817239	112	0.9279	Fish	Medaka
UBR7_93224173	oryLat2	0.057591	16	0.534341	263	0.888672	Fish	Medaka
PRTG_55631886	oryLat2	0.123265	49	0.637708	100	0.95532	Fish	Medaka
AKAP13_85708953	oryLat2	0.803653	17	0.452477	73	0.955923	Fish	Medaka
RP11-697E2.12_90295035	oryLat2	0.000163	30	0.610604	108	0.666667	Fish	Medaka
SH3GL3_83567508	oryLat2	0.4582	48	0.346576	197	0.90092	Fish	Medaka
GRIN2A_9837016	oryLat2	0.143798	49	0.405987	122	0.971694	Fish	Medaka
MKL2_14215022	oryLat2	0.019476	48	0.577963	114	0.906303	Fish	Medaka
MYH11_15758210	oryLat2	0.097935	49	0.447587	127	0.903941	Fish	Medaka
GPT2_46916983	oryLat2	0.037933	72	0.564419	132	0.897554	Fish	Medaka
LONP2_48347379	oryLat2	0.208045	67	0.314606	271	0.969917	Fish	Medaka
NAE1_66818261	oryLat2	0.425985	49	0.394694	196	0.798898	Fish	Medaka
CMIP_81655637	oryLat2	0.580347	55	0.342349	107	0.865177	Fish	Medaka
MPRIP_17148031	oryLat2	0.978539	48	0.990004	346	0.798574	Fish	Medaka
CDK12_39463322	oryLat2	0.001385	11	0.475476	135	0.972087	Fish	Medaka
KRT23_40926535	oryLat2	0.063613	49	0.479938	174	0.910767	Fish	Medaka
MED24_40027351	oryLat2	0.005679	85	0.459869	753	0.801282	Fish	Medaka
PIK3C3_41993829	oryLat2	0.059604	53	0.45852	172	0.908356	Fish	Medaka
CDH20_61504666	oryLat2	0.4547	48	0.333216	84	0.933969	Fish	Medaka
LOXHD1_46563518	oryLat2	0.007999	49	0.487693	103	0.958766	Fish	Medaka
ZNF236_76911669	oryLat2	0.394225	39	0.392176	60	0.933153	Fish	Medaka
CALR3_16494710	oryLat2	0.324484	49	0.320861	95	0.968254	Fish	Medaka
VPS13D_12255504	oryLat2	0.059754	98	0.661538	344	0.792172	Fish	Medaka
VPS13D_12302613	oryLat2	0.686433	48	0.3607	85	0.954739	Fish	Medaka
CSMD2_33525127	oryLat2	0.618173	16	0.457905	212	0.727397	Fish	Medaka
EIF4G3_20863885	oryLat2	0.027459	49	0.661513	104	0.922445	Fish	Medaka
CYP4X1_47036733	oryLat2	0.417635	29	0.720041	202	0.703193	Fish	Medaka
KANK4_62245834	oryLat2	0.306275	49	0.345062	151	0.979319	Fish	Medaka
PTCH2_44822747	oryLat2	0.00244	4	0.442634	285	0.205357	Fish	Medaka
LHX8_75144328	oryLat2	0.829488	48	0.723057	404	0.749093	Fish	Medaka
PKN2_88821599	oryLat2	0.882534	48	0.596787	235	0.945736	Fish	Medaka
NOTCH2_119938197	oryLat2	0.888119	49	0.486304	233	0.892788	Fish	Medaka
CACNA1E_181793873	oryLat2	0.006682	11	0.682341	116	0.963039	Fish	Medaka
CAMSAP2_200854606	oryLat2	0.891095	48	0.865703	224	0.522628	Fish	Medaka
HMCN1_186021313	oryLat2	0.864142	34	0.568077	339	0.686077	Fish	Medaka
RGL1_183883105	oryLat2	0.047638	66	0.539172	176	0.930455	Fish	Medaka
TPR_186349993	oryLat2	0.087483	8	0.515064	251	0.815499	Fish	Medaka
CAMK1G_209600704	oryLat2	0.160552	47	0.788963	159	0.920025	Fish	Medaka
HHIPL2_222543108	oryLat2	0.526006	49	0.809714	129	0.796503	Fish	Medaka
MARK1_220599615	oryLat2	0.8487	48	0.502789	225	0.95537	Fish	Medaka
XRN2_21359959	oryLat2	0.861839	48	0.354278	340	0.90947	Fish	Medaka
EIF2S2_34104310	oryLat2	0.000398	63	0.518694	124	0.878444	Fish	Medaka
HCK_32091299	oryLat2	0.808153	48	0.386651	218	0.952345	Fish	Medaka
ARFGEF2_49001565	oryLat2	0.922661	48	0.360006	108	0.944201	Fish	Medaka
STMN3_63642395	oryLat2	0.547004	70	0.36474	143	0.823256	Fish	Medaka
PWP2_44114541	oryLat2	3.2e-05	18	0.889696	101	0.594937	Fish	Medaka
ZC3H7B_41350095	oryLat2	0.007094	48	0.711315	163	0.892114	Fish	Medaka
SLC5A6_27202136	oryLat2	0.282541	52	0.959754	275	0.398983	Fish	Medaka
CEBPZ_37208639	oryLat2	0.001768	94	0.989845	189	0.93544	Fish	Medaka
PPP4R3B_55569655	oryLat2	0.18685	8	0.377323	199	0.964778	Fish	Medaka
SPTBN1_54657783	oryLat2	0.175465	66	0.376378	490	0.716842	Fish	Medaka
VRK2_58129764	oryLat2	0.008042	48	0.635764	120	0.905369	Fish	Medaka
AAK1_69522332	oryLat2	0.664934	49	0.534506	106	0.943074	Fish	Medaka
WDPCP_63436881	oryLat2	0.601022	10	0.522615	76	0.902915	Fish	Medaka
RALB_120287231	oryLat2	0.611445	48	0.356268	186	0.910039	Fish	Medaka
ACVR1_157780121	oryLat2	0.383724	49	0.417156	171	0.898678	Fish	Medaka
ARHGAP15_143603729	oryLat2	0.017401	56	0.871455	196	0.921433	Fish	Medaka
TTN_178804946	oryLat2	0.47354	48	0.400659	184	0.923992	Fish	Medaka
COL4A3_227302793	oryLat2	0.022198	13	0.582382	433	0.875212	Fish	Medaka
SNED1_241050088	oryLat2	0.875937	48	0.724888	103	0.752555	Fish	Medaka
CNTN4_2742162	oryLat2	0.582151	48	0.303804	69	0.965218	Fish	Medaka
NBEAL2_47003456	oryLat2	0.003988	48	0.727901	127	0.645045	Fish	Medaka
PFKFB4_48554631	oryLat2	0.869315	31	0.615984	162	0.947344	Fish	Medaka
CACNA1D_53666885	oryLat2	0.466023	48	0.886398	144	0.952394	Fish	Medaka
ARHGAP31_119386771	oryLat2	0.622239	46	0.416388	104	0.978441	Fish	Medaka
NAA50_113723169	oryLat2	0.276238	49	0.849586	185	0.616466	Fish	Medaka
PHLDB2_111973960	oryLat2	0.382146	48	0.347312	151	0.432722	Fish	Medaka
RABL3_120690526	oryLat2	0.918624	49	0.933585	214	0.82364	Fish	Medaka
IFT80_160357213	oryLat2	0.978085	49	0.578649	216	0.633742	Fish	Medaka
LXN_158672075	oryLat2	0.013897	49	0.737893	136	0.892676	Fish	Medaka
MED12L_151372188	oryLat2	0.061207	48	0.611081	135	0.949446	Fish	Medaka
PLS1_142670544	oryLat2	0.206074	50	0.570859	230	0.727823	Fish	Medaka
ATP13A5_193330551	oryLat2	0.420637	17	0.43894	202	0.903014	Fish	Medaka
MFN1_179375817	oryLat2	0.037739	48	0.624674	212	0.755289	Fish	Medaka
STIM2_27006500	oryLat2	0.131694	48	0.485078	119	0.945723	Fish	Medaka
ADAMTS3_72307413	oryLat2	0.834922	49	0.428221	386	0.841326	Fish	Medaka
HNRNPD_82359319	oryLat2	0.178459	49	0.425707	123	0.065808	Fish	Medaka
SEC24B_109511657	oryLat2	0.892476	48	0.421133	310	0.747096	Fish	Medaka
RNF175_153726670	oryLat2	0.000924	22	0.896211	129	0.964993	Fish	Medaka
CPE_165487174	oryLat2	0.754851	48	0.31317	213	0.836919	Fish	Medaka
ADCY2_7717843	oryLat2	0.590217	48	0.499953	175	0.938418	Fish	Medaka
CDH10_24492369	oryLat2	0.41253	49	0.557928	100	0.471098	Fish	Medaka
CDH9_26890019	oryLat2	0.567861	49	0.341707	170	0.236994	Fish	Medaka
DAB2_39382326	oryLat2	0.74965	49	0.51599	296	0.710476	Fish	Medaka
ELL2_95900153	oryLat2	0.032495	12	0.600277	322	0.721388	Fish	Medaka
YTHDC2_113525482	oryLat2	0.282245	9	0.463762	227	0.812629	Fish	Medaka
ACSL6_131970279	oryLat2	0.082984	49	0.768652	170	0.831187	Fish	Medaka
CREBRF_173085084	oryLat2	0.577008	22	0.480704	265	0.860191	Fish	Medaka
GABRP_170793220	oryLat2	0.535254	47	0.447047	128	0.925278	Fish	Medaka
TIMD4_156959350	oryLat2	0.000152	5	0.824089	144	0.973082	Fish	Medaka
DNAH8_38767760	oryLat2	0.001267	88	0.795193	752	0.863941	Fish	Medaka
ADGRB3_69337780	oryLat2	0.894105	48	0.354956	360	0.898422	Fish	Medaka
FYN_111696927	oryLat2	0.081278	49	0.317844	179	0.856061	Fish	Medaka
NOX3_155409456	oryLat2	0.001076	49	0.728265	223	0.897455	Fish	Medaka
DNAH11_21816923	oryLat2	0.016802	6	0.54551	148	0.84453	Fish	Medaka
VWDE_12352677	oryLat2	0.036194	85	0.664448	130	0.969636	Fish	Medaka
CHN2_29399124	oryLat2	0.194872	48	0.512823	120	0.930166	Fish	Medaka
CHN2_29511167	oryLat2	0.962887	48	0.559177	257	0.883968	Fish	Medaka
TBX20_35241596	oryLat2	0.525041	49	0.350268	73	0.832576	Fish	Medaka
ABCB1_87545644	oryLat2	0.737029	49	0.478197	231	0.495614	Fish	Medaka
PCLO_82840604	oryLat2	0.7901	21	0.429819	384	0.748499	Fish	Medaka
PLXNA4_132130909	oryLat2	0.446	49	0.54811	129	0.637337	Fish	Medaka
DUSP26_33592755	oryLat2	0.054498	46	0.514257	157	0.842221	Fish	Medaka
HTRA4_38982688	oryLat2	0.85284	48	0.361199	271	0.033632	Fish	Medaka
PRKDC_47824255	oryLat2	0.613426	49	0.325321	187	0.924668	Fish	Medaka
CPNE3_86552660	oryLat2	0.696983	48	0.351927	231	0.920327	Fish	Medaka
RIMS2_103970505	oryLat2	0.430779	22	0.500144	228	0.980021	Fish	Medaka
TMEM67_93816050	oryLat2	0.389543	48	0.309922	147	0.84481	Fish	Medaka
FER1L6_124043797	oryLat2	0.711482	48	0.393024	94	0.965054	Fish	Medaka
TG_133013051	oryLat2	0.717641	32	0.558124	139	0.774954	Fish	Medaka
NCBP1_97661979	oryLat2	0.065962	67	0.593763	100	0.780822	Fish	Medaka
PNPLA7_137493853	oryLat2	0.430116	39	0.649114	151	0.754377	Fish	Medaka
PNPLA7_137546274	oryLat2	0.014688	49	0.62817	102	0.934378	Fish	Medaka
RABGAP1_122996738	oryLat2	0.875983	7	0.356561	352	0.276353	Fish	Medaka
STXBP1_127689906	oryLat2	0.212199	28	0.648019	142	0.926066	Fish	Medaka
PHKA1_72602606	oryLat2	0.549129	49	0.339005	655	0.126398	Fish	Medaka
ADGRG4_136401892	oryLat2	0.776923	74	0.759734	143	0.842569	Fish	Medaka
MYO3A_26150149	geoFor1	0.131648	48	0.324351	125	0.975548	Aves	Medium ground finch
PARD3_34564782	geoFor1	0.916033	49	0.820142	1118	0.958835	Aves	Medium ground finch
WNT8B_100480650	geoFor1	0.677324	48	0.540744	93	0.722437	Aves	Medium ground finch
DOCK1_126944196	geoFor1	0.966354	45	0.972337	601	0.955881	Aves	Medium ground finch
INPP5F_119797313	geoFor1	0.625427	48	0.5969	263	0.17953	Aves	Medium ground finch
ATL3_63635840	geoFor1	0.814972	49	0.52846	371	0.392481	Aves	Medium ground finch
RAG1_36564000	geoFor1	0.003116	33	0.321751	158	0.929523	Aves	Medium ground finch
MYO7A_77160132	geoFor1	0.766686	48	0.324661	181	0.671512	Aves	Medium ground finch
PITPNM1_67495846	geoFor1	0.846143	49	0.32183	151	0.208333	Aves	Medium ground finch
ADAMTS8_130413403	geoFor1	0.085122	66	0.635757	113	0.952333	Aves	Medium ground finch
HYOU1_119051351	geoFor1	0.04962	49	0.712043	106	0.549521	Aves	Medium ground finch
POU2F3_120243225	geoFor1	0.932197	27	0.386172	168	0.795462	Aves	Medium ground finch
TECTA_121111504	geoFor1	0.010956	15	0.356886	163	0.929873	Aves	Medium ground finch
CACNA1C_2583189	geoFor1	0.716601	48	0.497052	224	0.758235	Aves	Medium ground finch
GALNT8_4761444	geoFor1	0.166931	87	0.481081	122	0.853568	Aves	Medium ground finch
C2CD5_22454436	geoFor1	0.171888	49	0.399134	136	0.936177	Aves	Medium ground finch
FGD4_32608851	geoFor1	0.824433	48	0.405543	208	0.834738	Aves	Medium ground finch
PIK3C2G_18493764	geoFor1	0.001447	9	0.373597	953	0.723858	Aves	Medium ground finch
ADCY6_48772968	geoFor1	0.179653	49	0.509425	134	0.856263	Aves	Medium ground finch
ATXN2_111517186	geoFor1	0.32491	49	0.413299	410	0.42606	Aves	Medium ground finch
BRAP_111666821	geoFor1	0.553683	49	0.30558	651	0.824906	Aves	Medium ground finch
HECTD4_112171744	geoFor1	0.180957	49	0.468848	146	0.884615	Aves	Medium ground finch
NAA25_112049993	geoFor1	0.841458	49	0.991583	352	0.754213	Aves	Medium ground finch
UBE3B_109489747	geoFor1	0.057279	48	0.620684	112	0.903772	Aves	Medium ground finch
WASHC4_105136735	geoFor1	0.225655	48	0.648562	129	0.683754	Aves	Medium ground finch
BICDL1_120090729	geoFor1	0.836087	48	0.353887	341	0.766208	Aves	Medium ground finch
RNF10_120573860	geoFor1	0.001023	12	0.726218	169	0.911805	Aves	Medium ground finch
CDK8_26383135	geoFor1	0.816483	48	0.673311	328	0.400754	Aves	Medium ground finch
MICU2_21505878	geoFor1	0.572707	33	0.396417	373	0.886988	Aves	Medium ground finch
KL_33056157	geoFor1	0.729439	48	0.335718	150	0.851811	Aves	Medium ground finch
MYCBP2_77091063	geoFor1	0.52745	49	0.493387	299	0.758983	Aves	Medium ground finch
PROX2_74861210	geoFor1	0.312268	25	0.308655	804	0.86306	Aves	Medium ground finch
SPTB_64778721	geoFor1	0.421074	49	0.326718	133	0.950815	Aves	Medium ground finch
ZFYVE26_67799816	geoFor1	0.754021	25	0.589174	46	0.825963	Aves	Medium ground finch
CDC42BPB_102957564	geoFor1	0.164517	49	0.610308	154	0.86095	Aves	Medium ground finch
CEP170B_104876113	geoFor1	0.138794	85	0.664005	1128	0.644341	Aves	Medium ground finch
UNC79_93579817	geoFor1	0.924473	48	0.344267	368	0.727273	Aves	Medium ground finch
DUOX2_45113275	geoFor1	0.105361	75	0.582803	308	0.044586	Aves	Medium ground finch
AQP9_58177342	geoFor1	0.856942	48	0.424333	271	0.923913	Aves	Medium ground finch
WDR61_78290423	geoFor1	0.627217	49	0.395628	364	0.750877	Aves	Medium ground finch
ACAN_88836869	geoFor1	0.008411	48	0.745743	185	0.837372	Aves	Medium ground finch
IGF1R_98922940	geoFor1	0.000353	84	0.752283	224	0.785666	Aves	Medium ground finch
DECR2_410440	geoFor1	0.50382	48	0.62229	109	0.384409	Aves	Medium ground finch
ERCC4_13930075	geoFor1	0.645157	48	0.476007	237	0.822037	Aves	Medium ground finch
MGRN1_4682677	geoFor1	0.769348	45	0.986094	421	0.315982	Aves	Medium ground finch
TSC2_2062733	geoFor1	0.704048	48	0.436375	156	0.25	Aves	Medium ground finch
UBALD1_4613085	geoFor1	0.004572	86	0.430134	119	0.893311	Aves	Medium ground finch
ACSF3_89145086	geoFor1	0.967951	48	0.7766	1056	0.68987	Aves	Medium ground finch
CMIP_81516552	geoFor1	0.007658	69	0.442015	127	0.959518	Aves	Medium ground finch
GALNS_88825470	geoFor1	0.914405	49	0.364483	291	0.494418	Aves	Medium ground finch
GSE1_85662166	geoFor1	0.798879	48	0.644396	188	0.690665	Aves	Medium ground finch
MBTPS1_84070402	geoFor1	0.279845	49	0.339938	108	0.466555	Aves	Medium ground finch
TCF25_89907035	geoFor1	0.870536	48	0.665532	295	0.434955	Aves	Medium ground finch
P2RX5_3691098	geoFor1	0.037145	49	0.927705	145	0.16391	Aves	Medium ground finch
DNAJC7_41995088	geoFor1	0.737237	49	0.449372	318	0.757597	Aves	Medium ground finch
MED24_40027351	geoFor1	0.998762	99	0.996995	4723	0.678906	Aves	Medium ground finch
ACE_63483786	geoFor1	0.505271	48	0.354666	133	0.427729	Aves	Medium ground finch
VEZF1_57975182	geoFor1	0.941825	49	0.476098	250	0.870698	Aves	Medium ground finch
WIPI1_68424012	geoFor1	0.151262	49	0.383223	242	0.937021	Aves	Medium ground finch
WNT3_46765506	geoFor1	0.630683	37	0.757518	171	0.899973	Aves	Medium ground finch
CSNK1D_82245936	geoFor1	0.547315	49	0.579419	165	0.919844	Aves	Medium ground finch
DNAH17_78438860	geoFor1	0.272148	49	0.556223	292	0.634646	Aves	Medium ground finch
FASN_82097923	geoFor1	0.224386	78	0.322837	680	0.581829	Aves	Medium ground finch
MAP2K6_69522140	geoFor1	0.48831	48	0.53768	235	0.891552	Aves	Medium ground finch
PTPRM_8249098	geoFor1	0.57668	48	0.527912	211	0.401606	Aves	Medium ground finch
RAB12_8625993	geoFor1	0.16251	2	0.341427	424	0.926083	Aves	Medium ground finch
CDH2_27983321	geoFor1	0.8245	49	0.433482	281	0.634606	Aves	Medium ground finch
MIB1_21815884	geoFor1	0.803225	48	0.435233	248	0.909383	Aves	Medium ground finch
RTTN_70147720	geoFor1	0.114713	49	0.597773	244	0.828806	Aves	Medium ground finch
RTTN_70166335	geoFor1	0.037321	49	0.340444	328	0.522465	Aves	Medium ground finch
COL5A3_9970777	geoFor1	0.859374	49	0.355966	201	0.287356	Aves	Medium ground finch
HCN2_615005	geoFor1	0.769909	48	0.351332	227	0.801861	Aves	Medium ground finch
CAMTA1_6822952	geoFor1	0.206592	28	0.554169	223	0.911043	Aves	Medium ground finch
CLCN6_11822933	geoFor1	0.373343	48	0.340076	90	0.860587	Aves	Medium ground finch
PHC2_33327347	geoFor1	0.960559	49	0.413362	256	0.904847	Aves	Medium ground finch
SLC9A1_27110197	geoFor1	0.672314	49	0.637726	182	0.922382	Aves	Medium ground finch
NFYC_40754485	geoFor1	0.894483	48	0.54134	120	0.86817	Aves	Medium ground finch
DENND2D_111188431	geoFor1	0.002587	49	0.722296	131	0.281579	Aves	Medium ground finch
RPRD2_150443011	geoFor1	0.982617	48	0.451461	225	0.771277	Aves	Medium ground finch
SLC6A17_110171720	geoFor1	0.191016	64	0.442756	103	0.958103	Aves	Medium ground finch
CREG1_167553247	geoFor1	0.560972	65	0.516796	329	0.929257	Aves	Medium ground finch
SMG5_156273562	geoFor1	0.785347	49	0.312053	484	0.296234	Aves	Medium ground finch
TNN_175131195	geoFor1	0.421111	9	0.324053	52	0.974395	Aves	Medium ground finch
CACNA1E_181793873	geoFor1	0.082859	40	0.782937	210	0.921258	Aves	Medium ground finch
CACNA1S_201045260	geoFor1	0.896142	49	0.551255	110	0.872553	Aves	Medium ground finch
CEP350_180000047	geoFor1	0.905566	48	0.305604	253	0.929552	Aves	Medium ground finch
KIF14_200602976	geoFor1	0.702973	52	0.597163	199	0.580431	Aves	Medium ground finch
QSOX1_180183281	geoFor1	0.664463	48	0.610408	195	0.782371	Aves	Medium ground finch
COQ8A_226964700	geoFor1	0.087256	48	0.6892	179	0.938038	Aves	Medium ground finch
MDM4_204528228	geoFor1	0.000259	11	0.398686	799	0.773383	Aves	Medium ground finch
NID1_236012895	geoFor1	0.581115	49	0.321308	115	0.843927	Aves	Medium ground finch
RYR2_237699750	geoFor1	0.593555	48	0.311048	514	0.34345	Aves	Medium ground finch
XRN2_21387370	geoFor1	0.078476	94	0.541545	165	0.907127	Aves	Medium ground finch
CHD6_41494670	geoFor1	0.042443	13	0.490474	246	0.911984	Aves	Medium ground finch
ITCH_34438691	geoFor1	0.444199	48	0.754881	107	0.81743	Aves	Medium ground finch
COL9A3_62826966	geoFor1	0.002762	28	0.6226	214	0.4371	Aves	Medium ground finch
DONSON_33581539	geoFor1	0.023733	17	0.725589	135	0.553106	Aves	Medium ground finch
CABIN1_24113382	geoFor1	0.643972	48	0.389094	137	0.933083	Aves	Medium ground finch
MED15_20568948	geoFor1	0.001383	37	0.711842	239	0.979683	Aves	Medium ground finch
CHADL_41240480	geoFor1	0.991029	91	0.366363	303	0.750384	Aves	Medium ground finch
PPP6R2_50432440	geoFor1	0.130768	48	0.962189	675	0.394041	Aves	Medium ground finch
TMEM214_27038376	geoFor1	0.008378	48	0.574446	126	0.410169	Aves	Medium ground finch
CCDC88A_55311804	geoFor1	0.420429	49	0.884349	244	0.830235	Aves	Medium ground finch
LRPPRC_43946428	geoFor1	0.764155	49	0.31822	648	0.119586	Aves	Medium ground finch
PPP4R3B_55569655	geoFor1	0.657535	49	0.45782	261	0.891	Aves	Medium ground finch
PSME4_53913870	geoFor1	0.792311	49	0.390308	459	0.902856	Aves	Medium ground finch
INPP4A_98559046	geoFor1	0.346472	48	0.609343	180	0.90733	Aves	Medium ground finch
LRRTM4_77520830	geoFor1	0.632271	47	0.396431	140	0.633909	Aves	Medium ground finch
ARHGEF4_131045105	geoFor1	0.897358	48	0.798511	106	0.164571	Aves	Medium ground finch
TTL_112521340	geoFor1	0.095425	7	0.558271	102	0.967245	Aves	Medium ground finch
UGGT1_128154221	geoFor1	0.646756	13	0.381894	48	0.903912	Aves	Medium ground finch
SP5_170715767	geoFor1	0.552212	48	0.687548	132	0.513441	Aves	Medium ground finch
STAT1_190984802	geoFor1	0.155193	86	0.314056	184	0.789639	Aves	Medium ground finch
STAT4_191063505	geoFor1	0.054171	49	0.619059	162	0.90646	Aves	Medium ground finch
UBE2E3_180982968	geoFor1	0.632049	48	0.464782	461	0.508895	Aves	Medium ground finch
ADAM23_206571685	geoFor1	0.243905	48	0.505426	118	0.789419	Aves	Medium ground finch
EEF1B2_206160267	geoFor1	0.432559	48	0.379902	83	0.682842	Aves	Medium ground finch
COL4A3_227302793	geoFor1	0.000568	66	0.998572	138	0.799095	Aves	Medium ground finch
DNER_229586237	geoFor1	0.818114	49	0.309967	76	0.832093	Aves	Medium ground finch
OBSL1_219553417	geoFor1	0.113742	13	0.921259	217	0.219064	Aves	Medium ground finch
SNED1_241068090	geoFor1	0.020125	36	0.947669	103	0.317194	Aves	Medium ground finch
RAF1_12594575	geoFor1	0.51645	49	0.402457	149	0.973072	Aves	Medium ground finch
SLC6A1_11016044	geoFor1	0.056401	43	0.482304	217	0.735808	Aves	Medium ground finch
SLC26A6_48634730	geoFor1	0.05784	81	0.833766	116	0.759529	Aves	Medium ground finch
CACNA1D_53500786	geoFor1	0.195345	48	0.673574	145	0.900524	Aves	Medium ground finch
CACNA1D_53666885	geoFor1	0.972639	48	0.309702	353	0.901882	Aves	Medium ground finch
WDR82_52268208	geoFor1	0.877329	49	0.675751	334	0.851149	Aves	Medium ground finch
MYH15_108389813	geoFor1	0.005599	49	0.566813	126	0.920263	Aves	Medium ground finch
EFCC1_129038204	geoFor1	0.564812	53	0.706535	146	0.745743	Aves	Medium ground finch
PDIA5_123102693	geoFor1	0.643483	48	0.320127	207	0.2	Aves	Medium ground finch
SMC4_160406462	geoFor1	0.334342	48	0.333677	475	0.808548	Aves	Medium ground finch
FAM193A_2696944	geoFor1	0.968335	48	0.695918	293	0.8689	Aves	Medium ground finch
MAEA_1325045	geoFor1	0.45232	48	0.46255	356	0.922467	Aves	Medium ground finch
ATP10D_47580315	geoFor1	0.645886	48	0.611178	193	0.885114	Aves	Medium ground finch
FIP1L1_53392451	geoFor1	0.683329	48	0.401059	247	0.899638	Aves	Medium ground finch
ADGRL3_61732645	geoFor1	0.930465	48	0.462074	305	0.522161	Aves	Medium ground finch
ANK2_113311048	geoFor1	0.996777	48	0.942765	232	0.869565	Aves	Medium ground finch
ARHGEF38_105640791	geoFor1	0.553065	2	0.36773	193	0.92559	Aves	Medium ground finch
MND1_153394706	geoFor1	0.691487	48	0.411538	133	0.838963	Aves	Medium ground finch
RNF175_153726670	geoFor1	0.656016	64	0.743745	100	0.872639	Aves	Medium ground finch
SETD7_139531482	geoFor1	0.128545	49	0.594436	114	0.9429	Aves	Medium ground finch
FSTL5_161464211	geoFor1	0.802933	49	0.311549	371	0.971815	Aves	Medium ground finch
PALLD_168920166	geoFor1	0.687011	48	0.49945	196	0.928173	Aves	Medium ground finch
DNAH5_13767984	geoFor1	0.535132	49	0.53252	88	0.921881	Aves	Medium ground finch
SLC12A7_1052488	geoFor1	0.796974	49	0.58903	272	0.437632	Aves	Medium ground finch
ARHGEF28_73776226	geoFor1	0.727543	48	0.302038	298	0.751386	Aves	Medium ground finch
HEXB_74716366	geoFor1	0.544299	48	0.488884	198	0.18836	Aves	Medium ground finch
PAM_103016702	geoFor1	0.474609	48	0.409996	194	0.968334	Aves	Medium ground finch
ACSL6_131970279	geoFor1	0.250967	49	0.322352	202	0.83691	Aves	Medium ground finch
H2AFY_135342517	geoFor1	0.845039	49	0.390597	210	0.937064	Aves	Medium ground finch
HSPA4_133065680	geoFor1	0.907035	48	0.894167	267	0.674629	Aves	Medium ground finch
ADAMTS2_179344507	geoFor1	0.101211	70	0.318789	321	0.375116	Aves	Medium ground finch
RANBP17_171294168	geoFor1	0.044201	54	0.526449	343	0.561924	Aves	Medium ground finch
BRPF3_36199160	geoFor1	0.036628	5	0.595597	152	0.941333	Aves	Medium ground finch
FOXP4_41584600	geoFor1	0.010468	59	0.590284	219	0.873812	Aves	Medium ground finch
MDN1_89780392	geoFor1	0.010794	49	0.668352	128	0.855286	Aves	Medium ground finch
FYN_111696927	geoFor1	0.298556	49	0.323128	756	0.753247	Aves	Medium ground finch
LAMA4_112157468	geoFor1	0.001171	14	0.832058	155	0.927572	Aves	Medium ground finch
ARFGEF3_138237764	geoFor1	0.988668	48	0.558758	302	0.922688	Aves	Medium ground finch
ARFGEF3_138335401	geoFor1	0.760516	48	0.359041	270	0.741126	Aves	Medium ground finch
BCLAF1_136284888	geoFor1	0.678781	92	0.494904	250	0.957874	Aves	Medium ground finch
EPB41L2_130875339	geoFor1	0.792224	49	0.373238	129	0.756666	Aves	Medium ground finch
MED23_131614069	geoFor1	0.873305	49	0.49437	582	0.387809	Aves	Medium ground finch
TCP1_159783227	geoFor1	0.602175	49	0.322173	193	0.924627	Aves	Medium ground finch
ACTB_5530194	geoFor1	0.032533	22	0.809777	207	0.663366	Aves	Medium ground finch
CYP2W1_986294	geoFor1	0.837644	48	0.438493	210	0.64937	Aves	Medium ground finch
