decoyID	species	max1	pos1	max2	pos2	d
SUPT5H_39472138	pelSin1	0.701057	48	3e-06	77	0.858322
DDI2_15637019	pelSin1	0.681149	48	0.000214	70	0.979332
MTOR_11113775	pelSin1	0.635971	49	0	77	0.94548
SDF4_1223516	pelSin1	0.85491	49	0	70	0.862333
VPS13D_12342660	pelSin1	0.508206	48	2e-06	77	0.905838
VPS13D_12379202	pelSin1	0.402075	48	6.8e-05	77	0.873016
AGO4_35824289	pelSin1	0.465384	48	2e-06	79	0.957125
CSMD2_33522258	pelSin1	0.32798	49	0	77	0.956233
CSMD2_33525127	pelSin1	0.64912	49	2e-06	76	0.965016
EPB41_28989097	pelSin1	0.483692	48	0	72	0.983007
GNL2_37583693	pelSin1	0.516322	49	2e-06	73	0.916241
GRHL3_24342542	pelSin1	0.721508	48	3e-06	76	0.835821
KHDRBS1_32032634	pelSin1	0.636327	48	0	76	0.935464
OSCP1_36419554	pelSin1	0.045922	49	2e-06	72	0.95034
RBBP4_32677833	pelSin1	0.31652	48	0.00078	71	0.981435
RPA2_27895296	pelSin1	0.425661	46	7e-06	76	0.967997
ACOT11_54603080	pelSin1	0.501373	48	3.6e-05	71	0.924686
C8B_56941690	pelSin1	0.311467	49	1.6e-05	79	0.963031
CACHD1_64648427	pelSin1	0.917578	48	0	72	0.976287
CACHD1_64660388	pelSin1	0.649401	48	2.3e-05	78	0.977823
GNL2_37585960	pelSin1	0.889493	49	0	73	0.977525
GNL2_37590944	pelSin1	0.437279	49	0	70	0.958747
JAK1_64864159	pelSin1	0.626437	49	0	77	0.982725
KDM4A_43689753	pelSin1	0.329155	45	0.045028	79	0.938265
LRP8_53261828	pelSin1	0.863715	49	1e-06	77	0.93779
NASP_45606078	pelSin1	0.483941	48	0	72	0.951123
PCSK9_55060859	pelSin1	0.605303	57	0.000186	78	0.919886
PRKAA2_56706468	pelSin1	0.467571	48	1e-06	75	0.937931
SLC5A9_48236024	pelSin1	0.101389	48	1.7e-05	70	0.955628
ZFYVE9_52342141	pelSin1	0.623906	48	0	78	0.981461
AGL_99867397	pelSin1	0.195398	48	0.000186	73	0.975934
AGL_99870942	pelSin1	0.492085	48	0	72	0.980859
DNASE2B_84399192	pelSin1	0.758224	48	1e-06	79	0.973313
DNASE2B_84402670	pelSin1	0.353022	48	2e-06	76	0.97971
GLMN_92289691	pelSin1	0.585213	49	2.7e-05	78	0.893151
LRRC39_100158750	pelSin1	0.408685	49	1e-06	78	0.901064
MCOLN2_84936339	pelSin1	0.611434	49	2.8e-05	77	0.976263
RTCA_100291184	pelSin1	0.612178	48	0	72	0.982815
SLC30A7_100969537	pelSin1	0.76351	48	1e-06	72	0.989374
SPATA1_84546677	pelSin1	0.208019	48	6.9e-05	72	0.96065
SRSF11_70232722	pelSin1	0.446539	48	6.9e-05	71	0.958597
CAPZA1_112651619	pelSin1	0.654779	48	0	72	0.982284
CEPT1_111177593	pelSin1	0.760216	48	0.000493	72	0.962321
CHD1L_147288772	pelSin1	0.48243	48	0.071931	77	0.961812
GATAD2B_153812370	pelSin1	0.004813	49	5.8e-05	73	0.936535
HMGCS2_119763703	pelSin1	0.361013	49	0	70	0.982983
LRIG2_113116171	pelSin1	0.811549	48	0	71	0.950651
SARS_109224263	pelSin1	0.865053	48	1e-06	74	0.97886
TARS2_150505446	pelSin1	0.482821	48	0	71	0.891074
TRIM33_114399907	pelSin1	0.599972	49	3e-05	76	0.941466
DCAF8_160222598	pelSin1	0.494142	49	9.3e-05	72	0.973734
DDR2_162774244	pelSin1	0.394173	48	4e-06	72	0.965304
GPR161_168100855	pelSin1	0.450432	49	1e-06	73	0.9867
PBX1_164795330	pelSin1	0.908823	48	0.002822	71	0.986731
PEAR1_156907352	pelSin1	0.091218	48	2e-06	72	0.904884
SUCO_172552996	pelSin1	0.578883	51	5e-06	77	0.928656
TNR_175392866	pelSin1	0.499986	49	9.5e-05	73	0.961088
ASPM_197087831	pelSin1	0.437201	49	7e-06	71	0.908408
CACNA1S_201045260	pelSin1	0.695161	49	1e-06	73	0.972663
CAMSAP2_200856679	pelSin1	0.557636	48	5e-06	79	0.917819
HMCN1_186012002	pelSin1	0.919435	48	5.3e-05	70	0.983344
NEK7_198295764	pelSin1	0.838191	48	0.000763	75	0.121132
XPR1_180805457	pelSin1	0.901025	48	0.000166	71	0.927971
EPRS_219971603	pelSin1	0.892544	49	0	77	0.970618
IARS2_220096506	pelSin1	0.46832	48	0	76	0.982143
MARK1_220579990	pelSin1	0.600791	48	0.024445	79	0.834833
NFASC_204993798	pelSin1	0.622102	49	0.07642	73	0.964141
NUAK2_205305426	pelSin1	0.804787	49	0	70	0.921547
SNAP47_227762254	pelSin1	0.461308	48	3e-06	76	0.98963
AHCTF1_246917486	pelSin1	0.590865	49	8e-06	72	0.938518
CAPN9_230777272	pelSin1	0.245441	48	0.001209	77	0.981321
C20orf194_3267365	pelSin1	0.542947	49	0	70	0.988069
C20orf194_3341447	pelSin1	0.241342	49	4.6e-05	73	0.970827
GPCPD1_5573491	pelSin1	0.578175	49	0.000473	78	0.955693
MCM8_5952804	pelSin1	0.561782	48	1e-06	79	0.954887
PLCB4_9390887	pelSin1	0.513797	48	0.000952	79	0.953658
PTPRA_3035480	pelSin1	0.554506	48	1e-06	76	0.987295
XRN2_21359959	pelSin1	0.879767	48	1e-06	79	0.989058
ACSS1_25012741	pelSin1	0.508153	49	2e-06	72	0.591837
CBFA2T2_33607598	pelSin1	0.564932	48	2e-06	76	0.979718
CHD6_41453953	pelSin1	0.894396	49	0	72	0.957852
EPB41L1_36184675	pelSin1	0.712513	48	0	76	0.972321
EPB41L1_36185645	pelSin1	0.036733	47	0.000199	76	0.967769
GINS1_25416073	pelSin1	0.442934	48	0.001663	76	0.969072
ITCH_34478299	pelSin1	0.571045	48	7e-06	76	0.938394
MAPRE1_32839200	pelSin1	0.979594	48	0.017772	71	0.863358
MMP24_35247133	pelSin1	0.396854	48	7e-06	74	0.980665
RALGAPB_38553502	pelSin1	0.48793	48	1e-06	71	0.973254
ADNP_50896812	pelSin1	0.743823	49	0	77	0.987687
AURKA_56372219	pelSin1	0.837498	49	0	77	0.972113
CSE1L_49084878	pelSin1	0.449667	48	1e-06	76	0.934132
MYBL2_43710809	pelSin1	0.304093	48	1e-06	74	0.949118
NCOA3_47638842	pelSin1	0.473595	48	1e-06	72	0.934014
PREX1_48640380	pelSin1	0.80811	49	0	77	0.958656
PREX1_48706198	pelSin1	0.232717	49	0.051919	75	0.988143
SPO11_57343310	pelSin1	0.286061	51	2.6e-05	72	0.839709
SS18L1_62174770	pelSin1	0.892419	48	1e-06	76	0.981683
STX16_58675522	pelSin1	0.36219	48	0	72	0.971078
ZNFX1_49256499	pelSin1	0.39138	46	1.7e-05	74	0.934783
ADARB1_45181231	pelSin1	0.839105	48	0	72	0.957972
BACE2_41245416	pelSin1	0.384933	48	2e-06	71	0.9708
DONSON_33581539	pelSin1	0.273192	49	0.000757	75	0.743487
GABPA_25760450	pelSin1	0.59334	48	0.019235	79	0.964629
MCM3AP_46272262	pelSin1	0.51337	49	3e-06	77	0.961388
PCBP3_45905951	pelSin1	0.98209	48	0.511056	73	0.904825
SETD4_36046226	pelSin1	0.443798	49	2e-06	76	0.965885
SLC37A1_42567419	pelSin1	0.764892	48	1e-06	79	0.94
TIAM1_31195405	pelSin1	0.204529	49	2e-06	73	0.98876
URB1_32367061	pelSin1	0.740738	49	0	73	0.955189
ATP6V1E1_17597546	pelSin1	0.520871	49	3.7e-05	72	0.971594
CRYBB3_25203596	pelSin1	0.512389	48	2e-06	75	0.925417
DEPDC5_31846293	pelSin1	0.924794	48	2e-06	79	0.944681
HPS4_26461631	pelSin1	0.822539	49	1e-06	73	0.986266
RAB36_23152992	pelSin1	0.519361	48	0	71	0.87027
SLC5A1_32100202	pelSin1	0.72328	48	0	72	0.972784
SPECC1L_24364059	pelSin1	0.375513	48	0.000254	72	0.949541
TBX1_19757130	pelSin1	0.105792	47	8.1e-05	74	0.971339
EP300_41137471	pelSin1	0.732954	48	8.5e-05	78	0.895822
EP300_41144038	pelSin1	0.14617	48	8e-06	72	0.985804
PARVB_44132552	pelSin1	0.516137	48	1e-06	72	0.926996
SMC1B_45346787	pelSin1	0.781518	49	0	73	0.975755
SMC1B_45367479	pelSin1	0.384552	49	2e-06	79	0.987959
ZC3H7B_41350095	pelSin1	0.565014	48	0.001146	73	0.951473
CPSF3_9448084	pelSin1	0.162395	48	1e-06	76	0.982988
EFR3B_25133354	pelSin1	0.86939	48	0.001322	71	0.76259
GREB1_11613874	pelSin1	0.22788	48	1e-06	70	0.971926
HADHB_26289425	pelSin1	0.547698	48	1.2e-05	73	0.983163
ROCK2_11212492	pelSin1	0.574248	49	0.000279	74	0.959844
SMC6_17733992	pelSin1	0.47881	49	0.038305	75	0.98373
ABCG5_43824707	pelSin1	0.672299	49	0	70	0.827723
BIRC6_32502636	pelSin1	0.620968	48	6e-06	79	0.87644
EML4_42295044	pelSin1	0.46583	48	2.9e-05	74	0.98263
HNRNPLL_38570572	pelSin1	0.644743	49	0	77	0.975098
RASGRP3_33548445	pelSin1	0.8775	48	3e-06	76	0.984564
SLC30A6_32205902	pelSin1	0.695761	48	1.4e-05	78	0.942016
DNAH6_84546951	pelSin1	0.134987	48	3e-06	79	0.959872
DNAH6_84720633	pelSin1	0.204636	48	0.000637	71	0.972721
KCMF1_85037848	pelSin1	0.751905	48	1.9e-05	71	0.977888
MRPS5_95108605	pelSin1	0.35745	49	4e-06	72	0.946015
POLR1A_86051797	pelSin1	0.609815	49	0	73	0.979299
UNC50_98614785	pelSin1	0.486765	48	0	71	0.986007
USP34_61287550	pelSin1	0.614158	49	0	73	0.980361
ANAPC1_111861461	pelSin1	0.432247	49	1e-06	75	0.981169
CLASP1_121527572	pelSin1	0.679623	49	1e-06	73	0.961598
LONRF2_100303276	pelSin1	0.283197	49	1e-06	73	0.987729
SAP130_127949405	pelSin1	0.688582	49	1e-06	73	0.981643
SLC9A2_102697664	pelSin1	0.234126	48	5e-06	72	0.987677
SLC9A4_102504005	pelSin1	0.522129	48	8e-06	74	0.946082
SPOPL_138560175	pelSin1	0.757758	48	1e-06	76	0.938654
SULT1C4_108378991	pelSin1	0.549246	48	0.000305	74	0.963075
THSD7B_137663249	pelSin1	0.68566	48	0	76	0.975034
TTL_112521340	pelSin1	0.503567	48	0.11662	74	0.97736
ZC3H6_112328516	pelSin1	0.246268	48	2e-06	71	0.987705
CERS6_168691396	pelSin1	0.902241	48	0	75	0.980627
DPP4_162012049	pelSin1	0.355508	49	0.00041	70	0.957672
FMNL2_152631948	pelSin1	0.624281	48	1e-06	76	0.961413
GRB14_164525241	pelSin1	0.210814	49	5.5e-05	70	0.947077
PLA2R1_159973137	pelSin1	0.30584	49	2.7e-05	74	0.982215
SCN2A_165368164	pelSin1	0.504947	48	0.000202	77	0.944702
SCN3A_165169637	pelSin1	0.517099	49	0.056409	75	0.718693
SCN9A_166287256	pelSin1	0.663026	49	0	78	0.957035
CWC22_179988147	pelSin1	0.71794	43	1.3e-05	76	0.943956
PLEKHA3_178485491	pelSin1	0.815626	48	2e-06	71	0.982845
RBM45_178122395	pelSin1	0.397545	48	1e-06	75	0.965174
ACADL_210207366	pelSin1	0.752812	49	3e-06	72	0.979092
ARPC2_218228669	pelSin1	0.788298	46	0	70	0.974929
ATIC_215347344	pelSin1	0.636467	48	6e-06	74	0.96547
MYO1B_191392491	pelSin1	0.312808	48	2.6e-05	75	0.901087
NBEAL1_203137382	pelSin1	0.57136	48	0	74	0.935237
SF3B1_197416935	pelSin1	0.631523	49	0.046796	71	0.732685
SLC39A10_195682318	pelSin1	0.77377	43	0.002448	71	0.92881
TTLL4_218744228	pelSin1	0.842732	47	2e-06	75	0.983162
VIL1_218431716	pelSin1	0.492028	48	2.9e-05	76	0.924051
CUL3_224509661	pelSin1	0.729644	49	9e-06	79	0.97704
GIGYF2_232808604	pelSin1	0.688744	48	4e-06	79	0.967535
INPP5D_233132424	pelSin1	0.85627	48	0	76	0.98918
KCNJ13_232769749	pelSin1	0.821288	49	0	70	0.965388
PDE6D_231733564	pelSin1	0.503147	49	9.1e-05	74	0.971918
PER2_238267510	pelSin1	0.73101	49	1e-06	73	0.970167
USP40_233529069	pelSin1	0.713746	49	0	76	0.959495
ANKRD28_15715662	pelSin1	0.419411	49	1e-06	73	0.986047
EDEM1_5212275	pelSin1	0.501871	48	0	78	0.961413
FANCD2_10043441	pelSin1	0.765191	48	0	73	0.780105
ITPR1_4518578	pelSin1	0.633074	48	0.002412	77	0.976387
ITPR1_4669551	pelSin1	0.622865	48	6e-06	78	0.952624
ITPR1_4702333	pelSin1	0.795793	48	2e-06	79	0.970378
NUP210_13325998	pelSin1	0.667384	49	0	77	0.94078
NUP210_13329591	pelSin1	0.396601	49	1.4e-05	73	0.943022
RAF1_12594575	pelSin1	0.402963	49	1e-06	73	0.990688
SEC13_10316158	pelSin1	0.553917	48	0	76	0.971074
SLC4A7_27384264	pelSin1	0.586528	49	0	72	0.971375
SRGAP3_8993277	pelSin1	0.194562	49	7e-06	76	0.94012
STT3B_31627186	pelSin1	0.534491	48	1e-06	72	0.975769
COL7A1_48588485	pelSin1	0.801266	49	0.000762	76	0.171329
CRTAP_33141805	pelSin1	0.808957	48	0	76	0.989117
KIF15_44841977	pelSin1	0.457275	48	1.7e-05	70	0.951938
LARS2_45489998	pelSin1	0.439502	48	3.2e-05	73	0.964766
MLH1_37017748	pelSin1	0.264866	48	2e-05	71	0.967017
MYRIP_40167686	pelSin1	0.393986	48	6e-06	75	0.963755
QRICH1_49044863	pelSin1	0.300725	49	1e-06	70	0.961402
USP4_49300763	pelSin1	0.540789	49	6e-06	77	0.946582
VILL_38004770	pelSin1	0.859214	48	5e-06	79	0.941707
APPL1_57236732	pelSin1	0.645158	48	1.3e-05	79	0.913646
MITF_69959669	pelSin1	0.740224	48	1e-06	74	0.983562
PTPRG_62270496	pelSin1	0.669449	48	1e-06	76	0.965959
ABHD10_111984437	pelSin1	0.452956	48	0	78	0.979056
BBX_107747473	pelSin1	0.594212	48	8.1e-05	78	0.947926
BOC_113250251	pelSin1	0.662998	48	0.000189	76	0.857955
EAF2_121854454	pelSin1	0.333369	48	3e-06	75	0.988516
MYH15_108499099	pelSin1	0.666892	43	2.9e-05	77	0.935199
NIT2_100340680	pelSin1	0.303641	48	0.134021	74	0.889545
RIOX2_97958688	pelSin1	0.786811	49	0	72	0.983493
STXBP5L_121379103	pelSin1	0.897342	48	6e-06	70	0.948676
TMEM39A_119461667	pelSin1	0.804994	49	2e-06	77	0.976658
TMPRSS7_112079653	pelSin1	0.482078	48	3e-06	71	0.964971
TOMM70_100378578	pelSin1	0.763153	49	0	77	0.97414
ZDHHC23_113953135	pelSin1	0.711046	48	1e-06	72	0.984744
ATP2C1_130954913	pelSin1	0.381819	48	0.000335	72	0.820111
ATP2C1_130955606	pelSin1	0.76125	48	0.000748	76	0.752799
ATP2C1_130962524	pelSin1	0.695229	48	1e-06	70	0.976058
ATP2C1_130975281	pelSin1	0.585698	48	1e-06	72	0.985461
DNAJC13_132483976	pelSin1	0.144754	48	2e-06	75	0.92729
PIK3R4_130729973	pelSin1	0.861737	49	1e-06	73	0.955144
UROC1_126490056	pelSin1	0.430194	49	0	70	0.975412
UROC1_126492841	pelSin1	0.32306	49	6e-06	70	0.980112
ATR_142515638	pelSin1	0.670059	49	1e-06	75	0.972632
DHX36_154323546	pelSin1	0.758996	49	1.2e-05	78	0.986599
KPNA4_160512605	pelSin1	0.188634	49	6e-04	70	0.976258
PIK3CB_138683882	pelSin1	0.697868	49	0	70	0.905192
PRKCI_170272785	pelSin1	0.749337	48	1e-06	72	0.967544
XRN1_142415447	pelSin1	0.652734	49	8e-06	70	0.974456
ATP13A4_193441785	pelSin1	0.130718	48	4e-06	72	0.91442
ATP13A5_193314787	pelSin1	0.568216	49	0.03126	77	0.827086
ATP13A5_193325560	pelSin1	0.908475	49	8e-06	72	0.945813
CLCN2_184357902	pelSin1	0.718454	49	0.000112	73	0.363636
DLG1_197141447	pelSin1	0.131352	49	6e-06	73	0.95044
MFN1_179351595	pelSin1	0.765286	48	0	76	0.972864
P3H2_189960628	pelSin1	0.665014	49	2.1e-05	72	0.981673
PCYT1A_196239183	pelSin1	0.231505	49	0.001245	76	0.885877
TNIK_171082810	pelSin1	0.251539	49	4e-06	70	0.954671
VPS8_184936162	pelSin1	0.8633	48	1e-06	74	0.986727
YEATS2_183755652	pelSin1	0.739519	48	1e-06	76	0.962008
GAK_896876	pelSin1	0.916496	49	0	73	0.949739
GRK4_3021668	pelSin1	0.900881	48	0	76	0.965792
HTT_3204430	pelSin1	0.302147	48	3e-06	70	0.962855
NSD2_1903177	pelSin1	0.645639	48	0	71	0.970129
PROM1_16016280	pelSin1	0.327646	49	7e-06	72	0.962459
STX18_4424060	pelSin1	0.47771	49	1e-06	72	0.944
TBC1D14_7010074	pelSin1	0.579092	48	0.004699	75	0.875166
WDR1_10085631	pelSin1	0.37299	49	2.8e-05	71	0.967752
GNPDA2_44709208	pelSin1	0.627733	49	0	73	0.970081
PDGFRA_54290201	pelSin1	0.409098	48	1e-06	76	0.938252
SGCB_52030725	pelSin1	0.366359	49	3.1e-05	72	0.968473
SLC34A2_25669574	pelSin1	0.382614	48	5e-06	76	0.954812
TBC1D1_38098111	pelSin1	0.525036	48	0	72	0.989507
ANKRD17_73158891	pelSin1	0.287188	49	0.000736	72	0.975956
ARHGAP24_85974241	pelSin1	0.775782	48	1.4e-05	70	0.957009
FRAS1_78335668	pelSin1	0.331607	48	0.132462	75	0.94478
HELQ_83423357	pelSin1	0.679288	49	0.000738	79	0.924756
HERC6_88387950	pelSin1	0.307141	48	4.9e-05	70	0.98478
LIN54_82941725	pelSin1	0.712723	49	2e-06	76	0.98203
PKD2_88036462	pelSin1	0.661861	48	0.004597	70	0.914183
PKD2_88048756	pelSin1	0.567801	48	0	72	0.985877
SPARCL1_87479872	pelSin1	0.460694	49	4e-06	71	0.910926
UNC5C_95169942	pelSin1	0.575477	49	1e-06	77	0.896638
WDFY3_84678375	pelSin1	0.505219	43	1e-06	70	0.892442
GAR1_109818706	pelSin1	0.156412	48	2.9e-05	72	0.881126
MANBA_102672587	pelSin1	0.849711	49	0	70	0.972363
NFKB1_102606445	pelSin1	0.514935	48	0.004559	74	0.973984
USP53_119265145	pelSin1	0.808863	48	0.000153	78	0.943496
DCLK2_150241031	pelSin1	0.731157	48	0	74	0.989408
ELF2_139064579	pelSin1	0.905803	49	5e-06	78	0.985551
HHIP_144711913	pelSin1	0.840016	48	0	72	0.980201
KIAA0922_153606040	pelSin1	0.620065	45	1.5e-05	70	0.987929
KIAA0922_153635940	pelSin1	0.725124	48	4.8e-05	70	0.861183
KIAA1109_122246016	pelSin1	0.355605	48	0.003749	78	0.85283
KIAA1109_122272081	pelSin1	0.626426	48	4e-06	73	0.785124
LARP1B_128119198	pelSin1	0.702463	48	1e-06	72	0.988503
ETFDH_158689366	pelSin1	0.01942	48	2.1e-05	74	0.983968
FBXO8_174240901	pelSin1	0.778049	49	0.000147	79	0.835036
HPF1_169747652	pelSin1	0.040377	49	0.000493	75	0.985639
PALLD_168894013	pelSin1	0.264241	48	0.000534	77	0.976471
RXFP1_158630154	pelSin1	0.734918	48	0.000349	71	0.941821
SPCS3_176327834	pelSin1	0.580688	48	0.003313	75	0.880289
WWC2_183208294	pelSin1	0.674494	48	0.004671	78	0.724138
ADCY2_7708822	pelSin1	0.132819	48	0	72	0.945813
ADCY2_7717843	pelSin1	0.382393	48	0.00229	74	0.977162
ANKH_14753592	pelSin1	0.724479	49	2e-06	76	0.982869
DNAH5_13763385	pelSin1	0.394771	49	0.001684	77	0.944605
NSUN2_6619315	pelSin1	0.631551	49	4.8e-05	78	0.915023
NSUN2_6624057	pelSin1	0.21899	49	3e-06	79	0.957456
PDZD2_32095162	pelSin1	0.750413	48	0	71	0.983267
SRD5A1_6653788	pelSin1	0.78369	48	0	76	0.98033
ZFR_32419127	pelSin1	0.88817	49	0	73	0.956668
ITGA2_53060297	pelSin1	0.66793	48	2e-06	72	0.900747
MIER3_56934986	pelSin1	0.802005	49	0.000444	73	0.868142
NADK2_36200659	pelSin1	0.675531	49	5e-06	77	0.886728
NIPBL_36999371	pelSin1	0.932538	48	0	76	0.974226
NUP155_37302051	pelSin1	0.537821	49	4e-06	77	0.905247
NUP155_37336731	pelSin1	0.365205	49	0.000385	71	0.942121
AP3B1_78036326	pelSin1	0.766361	49	8.7e-05	77	0.960181
CKMT2_81258631	pelSin1	0.406305	48	1e-06	75	0.927591
HEXB_74716366	pelSin1	0.509945	48	8e-06	72	0.921693
HMGCR_75351766	pelSin1	0.7686	48	0.000156	76	0.910817
JMY_79309837	pelSin1	0.445636	48	2e-06	71	0.985977
SLC30A5_69127725	pelSin1	0.877287	48	2e-06	78	0.975794
TNPO1_72860005	pelSin1	0.250493	48	1e-06	71	0.986853
VCAN_83547101	pelSin1	0.540837	48	0.000148	78	0.955255
CEP120_123378114	pelSin1	0.393291	49	0.000371	74	0.824499
CEP120_123386853	pelSin1	0.7919	49	0.000172	79	0.93326
CHD1_98904194	pelSin1	0.459227	52	0.157974	74	0.777242
LVRN_116000143	pelSin1	0.633781	43	0.00166	75	0.604491
LVRN_116011180	pelSin1	0.154906	48	1e-06	72	0.952225
PGGT1B_115240736	pelSin1	0.645784	49	0.000675	77	0.937395
ACSL6_131956476	pelSin1	0.623176	49	1e-06	78	0.983119
DNAJC18_139421842	pelSin1	0.774462	49	0.000373	76	0.927301
FSTL4_133219568	pelSin1	0.693002	49	0	70	0.979228
SEC24A_134679864	pelSin1	0.099304	48	0.000162	70	0.97215
SLC12A2_128149444	pelSin1	0.339746	48	0.001305	72	0.910959
TMCO6_140643732	pelSin1	0.851224	48	3e-06	74	0.477124
ABLIM3_149245504	pelSin1	0.745251	48	1e-06	74	0.942574
C1QTNF2_160349974	pelSin1	0.9243	49	0	73	0.985303
CYFIP2_157301914	pelSin1	0.397387	48	9.2e-05	70	0.957348
GABRP_170793220	pelSin1	0.878662	38	0.022756	72	0.940779
HMMR_163470297	pelSin1	0.070312	48	1.6e-05	76	0.932336
HMMR_163478527	pelSin1	0.281658	48	1.1e-05	73	0.969935
HMP19_174104708	pelSin1	0.706236	48	0	74	0.975198
RUFY1_179586562	pelSin1	0.558335	48	4e-06	77	0.971306
CMTR1_37478626	pelSin1	0.590083	48	0.00039	72	0.752226
ECI2_4117008	pelSin1	0.180066	49	2.3e-05	73	0.914846
FAM65B_24849609	pelSin1	0.318572	49	1e-06	76	0.954599
FAM65B_24851427	pelSin1	0.952634	46	1.8e-05	77	0.921094
GMDS_2117171	pelSin1	0.782054	49	2.8e-05	70	0.905925
KDM1B_18208331	pelSin1	0.789264	48	1e-06	70	0.978753
KIAA0319_24552258	pelSin1	0.737048	55	1e-06	76	0.969974
KIF13A_17804236	pelSin1	0.609378	49	1e-06	72	0.982775
MAPK14_36103032	pelSin1	0.225928	48	1e-06	76	0.982283
SLC17A3_25854826	pelSin1	0.87383	49	1e-06	70	0.982851
AARS2_44307928	pelSin1	0.470519	49	1.9e-05	78	0.970877
DNAH8_38773550	pelSin1	0.653627	48	0	74	0.985695
DNAH8_38814787	pelSin1	0.336999	48	0.100748	79	0.918529
DNAH8_38862871	pelSin1	0.470253	48	2.5e-05	79	0.92823
DST_56628451	pelSin1	0.124847	49	0	70	0.937555
GLTSCR1L_42864551	pelSin1	0.721666	48	3e-06	76	0.947017
LMBRD1_69738401	pelSin1	0.549319	49	0.007294	79	0.949241
PRIM2_57534183	pelSin1	0.043244	4	0.001339	70	0.97962
SLC22A7_43300549	pelSin1	0.717902	48	1e-06	78	0.92838
XPO5_43528974	pelSin1	0.218657	49	1e-06	71	0.956378
ASCC3_100866724	pelSin1	0.397322	49	0	70	0.981026
CD109_73819362	pelSin1	0.405321	48	2e-06	73	0.956434
PREP_105330170	pelSin1	0.701331	49	0.00027	75	0.971633
UFL1_96527046	pelSin1	0.914263	48	0	75	0.957447
NUS1_117705987	pelSin1	0.533026	48	0.000185	73	0.947079
ROS1_117338694	pelSin1	0.514014	49	1e-06	77	0.979443
TBC1D32_121111994	pelSin1	0.77979	49	0.014375	74	0.904225
ALDH8A1_134943129	pelSin1	0.659376	49	0	72	0.943975
EYA4_133467066	pelSin1	0.229691	48	0.198403	73	0.932375
PPIL4_149519441	pelSin1	0.699034	49	0.000629	71	0.922089
ACAT2_159764268	pelSin1	0.514275	48	0	71	0.982
NOX3_155409456	pelSin1	0.565181	49	0.00206	70	0.935878
PLG_160734481	pelSin1	0.015499	48	0.00064	77	0.965578
SFT2D1_166326591	pelSin1	0.256497	49	6.1e-05	79	0.952712
SYNE1_152461855	pelSin1	0.773814	49	2e-06	73	0.907266
TIAM2_155132929	pelSin1	0.681408	48	0.445979	76	0.889248
DNAH11_21569664	pelSin1	0.457285	48	1.7e-05	72	0.983566
DNAH11_21619522	pelSin1	0.001423	35	1.9e-05	70	0.907928
DNAH11_21787649	pelSin1	0.291271	48	9e-06	74	0.941383
INTS1_1476952	pelSin1	0.291929	49	1.7e-05	70	0.882353
BAZ1B_73496874	pelSin1	0.524959	47	3e-06	73	0.986131
BMPER_34054572	pelSin1	0.414395	48	1e-06	78	0.974082
DPY19L1_34958324	pelSin1	0.388094	49	3e-06	73	0.991208
EIF4H_74191080	pelSin1	0.250136	51	4.4e-05	74	0.983047
MINDY4_30838995	pelSin1	0.414391	51	1e-06	75	0.96256
MINDY4_30840673	pelSin1	0.128357	48	3.1e-05	74	0.939008
MINDY4_30853227	pelSin1	0.497711	48	8e-06	70	0.902837
RAPGEF5_22166695	pelSin1	0.168796	49	0.007335	76	0.97269
TMEM248_66951938	pelSin1	0.221269	48	2e-06	75	0.957924
TNS3_47284414	pelSin1	0.914596	49	2e-06	77	0.988203
TNS3_47293455	pelSin1	0.713835	49	0	70	0.917808
ABCB1_87555888	pelSin1	0.091158	49	0.000263	70	0.988345
AKAP9_92105882	pelSin1	0.431493	46	0	76	0.934728
ASNS_97859574	pelSin1	0.42123	49	0	70	0.985333
KIAA1324L_86917603	pelSin1	0.614334	49	0	73	0.977961
KPNA7_99184706	pelSin1	0.74803	49	0	72	0.974931
NAPEPLD_103124552	pelSin1	0.770352	49	5e-06	71	0.986038
PCLO_82840604	pelSin1	0.697146	49	0	77	0.966509
PCLO_82842864	pelSin1	0.847343	46	5e-05	74	0.970604
RELN_103517069	pelSin1	0.226749	49	5e-06	71	0.979644
SLC26A5_103394982	pelSin1	0.55003	49	0	77	0.981888
TRRAP_98898358	pelSin1	0.760644	48	6.7e-05	78	0.942643
AHCYL2_129403959	pelSin1	0.666441	48	0	72	0.956024
DOCK4_111746731	pelSin1	0.398448	49	0	72	0.918708
MET_116758288	pelSin1	0.536097	48	2.6e-05	73	0.810368
PTPRZ1_121996620	pelSin1	0.516584	48	0.07512	72	0.820852
SLC26A3_107792634	pelSin1	0.560646	49	0.000469	78	0.922162
STRIP2_129469627	pelSin1	0.657754	48	0.195346	75	0.958115
ESYT2_158789916	pelSin1	0.659548	49	0	73	0.984283
INSIG1_155307345	pelSin1	0.952824	48	0	76	0.98567
KDM7A_140100048	pelSin1	0.340541	49	8e-06	78	0.948381
MKLN1_131435622	pelSin1	0.734838	48	1e-06	78	0.98895
NCAPG2_158683744	pelSin1	0.646907	49	0.000132	77	0.963656
NUP205_135609783	pelSin1	0.511682	48	7e-06	71	0.983762
UBE3C_157172963	pelSin1	0.905066	48	0.000622	76	0.960151
WEE2_141723346	pelSin1	0.775628	48	1.8e-05	73	0.858956
BMP1_22209219	pelSin1	0.69713	48	0.000628	71	0.935761
