decoyID	species	max1	pos1	max2	pos2	d
LNPEP_96991995	melUnd1	0.45636	48	0.002125	72	0.98091
PPIC_123024345	melUnd1	0.350571	49	0.007089	73	0.916445
PCDH12_141948354	melUnd1	0.022361	40	0.002292	72	0.967517
RAPGEF6_131461244	melUnd1	0.569031	49	1.6e-05	76	0.978069
ABLIM3_149231238	melUnd1	0.912397	48	0.000152	79	0.950763
DPYSL3_147413113	melUnd1	0.795296	49	5e-06	72	0.879722
HMMR_163470297	melUnd1	0.77872	48	0.002703	77	0.876891
PDE6A_149934189	melUnd1	0.20753	54	0.003586	78	0.818605
TENM2_168126326	melUnd1	0.978414	48	0.027014	74	0.748058
ITPR3_33685141	melUnd1	0.865669	48	0.020546	70	0.480545
NOTCH4_32219000	melUnd1	0.490796	49	1e-06	72	0.946903
SIRT5_13580305	melUnd1	0.231506	48	0.003457	74	0.981161
TBC1D22B_37288220	melUnd1	0.813413	48	0.000131	78	0.970016
IMPG1_75947919	melUnd1	0.80423	49	0.0977	70	0.79693
IMPG1_76022542	melUnd1	0.716663	52	1e-06	75	0.969736
MTO1_73478447	melUnd1	0.3008	48	0.000213	77	0.981541
PHIP_78982421	melUnd1	0.760923	52	0.23627	76	0.921367
LAMA2_129450877	melUnd1	0.954579	48	0.000567	77	0.970131
REV3L_111380991	melUnd1	0.640568	49	0.001807	77	0.881229
ROS1_117338694	melUnd1	0.774473	49	0	72	0.981248
ROS1_117364796	melUnd1	0.632897	49	0.000495	73	0.928042
L3MBTL3_130093895	melUnd1	0.769749	48	0.008851	75	0.865691
COL28A1_7371378	melUnd1	0.753676	55	0	79	0.963415
DNAH11_21786469	melUnd1	0.804581	48	0.01175	76	0.941797
AMPH_38465025	melUnd1	0.053808	49	0.000451	72	0.953507
TMEM248_66951938	melUnd1	0.445261	48	0.000984	70	0.927364
TNS3_47293455	melUnd1	0.625524	49	1.1e-05	78	0.862851
PMPCB_103308705	melUnd1	0.636611	48	0.000126	78	0.888227
SLC25A40_87849640	melUnd1	0.91551	49	0.003392	72	0.85964
SLC26A5_103394982	melUnd1	0.330427	49	0.010167	77	0.974416
SMURF1_99051665	melUnd1	0.44147	49	0.119887	79	0.866589
CPED1_121129993	melUnd1	0.797174	48	0.007441	74	0.798503
PNPLA8_108494622	melUnd1	0.871299	49	0.021972	77	0.956088
SLC26A3_107788071	melUnd1	0.690539	49	3.3e-05	79	0.942262
CUL1_148797133	melUnd1	0.215258	48	0.000466	70	0.976434
DGKI_137577918	melUnd1	0.929452	49	0.060962	75	0.79059
MGAM_142031106	melUnd1	0.684396	48	0.000528	78	0.873653
NUP205_135585647	melUnd1	0.236608	48	0.003132	71	0.954239
SLC13A4_135706600	melUnd1	0.464682	49	0.015098	70	0.937238
SLC13A4_135725230	melUnd1	0.785185	49	0.015926	70	0.964172
WEE2_141723346	melUnd1	0.748585	48	0.010175	76	0.832675
ELP3_28095954	melUnd1	0.335597	37	0.000405	75	0.97478
INTS10_19844484	melUnd1	0.365519	48	9.4e-05	77	0.918798
KCNU1_36836746	melUnd1	0.005128	35	0.002561	76	0.760456
ANK1_41726060	melUnd1	0.827198	49	0.026648	77	0.832382
ATP6V1H_53831454	melUnd1	0.73339	49	0.557545	73	0.88053
NSMAF_58604351	melUnd1	0.375595	49	0.000232	77	0.938992
SBSPON_73070492	melUnd1	0.510672	49	0.001158	71	0.917765
COL14A1_120211902	melUnd1	0.346581	48	5.7e-05	79	0.956522
DPY19L4_94762369	melUnd1	0.759509	48	0.052372	76	0.943719
DSCC1_119844945	melUnd1	0.235305	49	2.3e-05	75	0.965878
MTERF3_96240542	melUnd1	0.506955	49	0.001187	79	0.962278
TMEM67_93799527	melUnd1	0.67703	48	0.263219	79	0.892698
TMEM67_93802271	melUnd1	0.859892	48	0.052186	70	0.932809
EFR3A_131985832	melUnd1	0.595771	48	0.009066	76	0.866071
TG_132912668	melUnd1	0.676064	48	0	77	0.927419
DOCK8_377555	melUnd1	0.708542	48	0.001511	73	0.922498
FREM1_14824603	melUnd1	0.514519	49	0.069006	79	0.732991
SH3GL2_17788646	melUnd1	0.62054	48	0.000124	71	0.938796
AUH_91216833	melUnd1	0.916803	49	0.066589	72	0.65327
DAPK1_87684738	melUnd1	0.429761	48	0.132664	79	0.975114
ECM2_92503310	melUnd1	0.48129	49	2e-05	74	0.958711
ECM2_92512769	melUnd1	0.429783	49	7.4e-05	79	0.946984
IARS_92273902	melUnd1	0.801166	49	0.000295	73	0.935866
TMC1_72754099	melUnd1	0.51077	48	0.017178	71	0.900273
TMEM2_71736341	melUnd1	0.840723	49	0.294453	78	0.933037
ZCCHC6_86303948	melUnd1	0.770459	49	0.000388	79	0.910439
ZCCHC6_86334903	melUnd1	0.574217	49	1.1e-05	76	0.98615
FKBP15_113172977	melUnd1	0.614249	49	0.00012	70	0.914905
SNX30_112833759	melUnd1	0.63304	48	7e-06	72	0.977528
COL5A1_134768360	melUnd1	0.607269	48	4e-06	79	0.929809
EHMT1_137779104	melUnd1	0.394517	48	0.005453	71	0.932658
HMCN2_130326821	melUnd1	0.852904	48	0.003252	78	0.844228
POLA1_24740055	melUnd1	0.74483	48	2e-06	72	0.935517
BRWD3_80694597	melUnd1	0.488218	49	5.1e-05	71	0.939086
BRWD3_80724471	melUnd1	0.425831	49	0.000154	76	0.837229
DRP2_101243973	melUnd1	0.778189	48	0.457429	79	0.883263
JADE3_47055273	melUnd1	0.4554	55	0.007052	76	0.931701
PHKA1_72652960	melUnd1	0.910035	49	0.005371	70	0.588435
TBX22_80023630	melUnd1	0.826968	48	0.069655	72	0.774159
XKRX_100923747	melUnd1	0.815432	49	0.031742	71	0.977631
COL4A5_108599371	melUnd1	0.966107	48	0.00209	72	0.92293
LONRF3_119014089	melUnd1	0.637064	48	0.001174	71	0.889493
NRK_105906148	melUnd1	0.684966	48	0.003384	74	0.893071
ARHGEF6_136710592	melUnd1	0.395119	49	9e-05	71	0.975652
ATP11C_139775712	melUnd1	0.519679	49	0.00022	73	0.981149
ARMC4_27861934	hapBur1	0.762689	49	0.009342	71	0.880783
CUBN_17112589	hapBur1	0.718289	49	0.009932	72	0.930081
GAD2_26292391	hapBur1	0.849226	48	2.6e-05	77	0.980722
NMT2_15128562	hapBur1	0.638032	49	0.029808	72	0.931538
UPF2_11952375	hapBur1	0.483041	49	0.003933	78	0.959104
BICC1_58798245	hapBur1	0.793099	42	0.020558	78	0.866565
CUL2_35025575	hapBur1	0.492324	49	0.000153	73	0.967116
SIRT1_67889864	hapBur1	0.80956	48	0.000394	78	0.944047
WAC_28584417	hapBur1	0.661651	33	3e-06	78	0.983252
PCGF5_91245723	hapBur1	0.720493	48	0.01983	76	0.984171
PLCE1_94323538	hapBur1	0.270493	48	0.00623	72	0.955611
UNC5B_71297088	hapBur1	0.915886	43	0.000659	76	0.772332
USP54_73541217	hapBur1	0.390083	49	0.000911	76	0.933511
HELLS_94572355	hapBur1	0.039823	45	0.000117	73	0.971092
SH3PXD2A_103616406	hapBur1	0.914046	49	0.000305	77	0.969062
ABLIM1_114473162	hapBur1	0.699695	49	0.000308	78	0.849704
ATE1_121840139	hapBur1	0.36751	49	0.002015	71	0.972496
CCDC186_114128625	hapBur1	0.740378	49	0.00061	71	0.930544
DHX32_125852981	hapBur1	0.014033	52	0.00682	75	0.911785
EDRF1_125736953	hapBur1	0.749042	48	0.003085	79	0.913826
FAM160B1_114853031	hapBur1	0.585579	48	0.001362	72	0.97789
NRAP_113612618	hapBur1	0.25752	49	0.00083	70	0.937838
NRAP_113631274	hapBur1	0.673334	55	0.000351	75	0.911087
PLPP4_120515683	hapBur1	0.173672	48	0.018459	77	0.974442
RBM20_110782085	hapBur1	0.667793	48	1e-06	78	0.934177
CTR9_10763343	hapBur1	0.60205	48	0.00032	76	0.918644
HPS5_18289143	hapBur1	0.451953	48	0.040547	77	0.956904
INSC_15238884	hapBur1	0.643274	48	0.000116	78	0.975814
NAV2_20057115	hapBur1	0.065041	51	0.000506	71	0.986325
SBF2_9786450	hapBur1	0.69538	47	0.001447	71	0.935791
ST5_8699598	hapBur1	0.886362	49	1e-06	77	0.961585
SWAP70_9745048	hapBur1	0.097128	48	0.000241	76	0.985412
TMEM41B_9288166	hapBur1	0.766352	49	0.001708	71	0.666213
TRPM5_2412316	hapBur1	0.410854	49	0.013216	75	0.826377
ANO5_22272609	hapBur1	0.457737	48	0.042607	72	0.911066
ARL2_65020323	hapBur1	0.376987	55	0.000169	77	0.941704
ANO1_70181919	hapBur1	0.408968	48	6e-05	71	0.952437
P4HA3_74305085	hapBur1	0.006474	34	0.00027	73	0.988307
PITPNM1_67495846	hapBur1	0.244007	49	0.003969	77	0.882789
PPP6R3_68575860	hapBur1	0.362435	48	6e-06	70	0.960153
RSF1_77677372	hapBur1	0.596546	49	0.000272	71	0.908017
TCIRG1_68044688	hapBur1	0.160774	48	0.059673	76	0.839888
TENM4_78729689	hapBur1	0.86729	49	0.816367	73	0.894262
ADAMTS8_130413403	hapBur1	0.973103	49	0.000147	70	0.955101
BCO2_112199964	hapBur1	0.719258	48	0.059322	76	0.831448
HTR3A_113989031	hapBur1	0.004638	49	0.001106	71	0.964243
KMT2A_118520976	hapBur1	0.519522	48	0.000101	70	0.768463
SORL1_121557567	hapBur1	0.867221	48	1e-05	75	0.894081
C12orf4_4532236	hapBur1	0.71295	49	0.000444	70	0.9717
DYRK4_4597454	hapBur1	0.234999	48	0.008247	77	0.950355
GRIN2B_13570979	hapBur1	0.958737	49	0.04408	78	0.713528
SLC15A5_16217615	hapBur1	0.628008	49	0.001123	70	0.98344
ZNF384_6684554	hapBur1	0.021026	10	0.013001	72	0.990961
DNM1L_32720199	hapBur1	0.024779	48	0.002364	71	0.933467
ANO6_45418339	hapBur1	0.564668	48	0.000446	72	0.971395
GRIP1_66532336	hapBur1	0.609724	49	0.003435	74	0.971388
OTOGL_80238563	hapBur1	0.606559	48	1.9e-05	79	0.98445
ALDH1L2_105053206	hapBur1	0.489911	49	0.000525	79	0.980534
EEA1_92811590	hapBur1	0.152569	49	0.121155	75	0.93309
METAP2_95503713	hapBur1	0.523816	48	0.00028	73	0.986485
POC1B_89469743	hapBur1	0.388741	49	0.000241	78	0.954218
FBXO21_117162892	hapBur1	0.93593	49	0.00105	73	0.983644
PPTC7_110539276	hapBur1	0.013366	49	0.004508	72	0.907711
RASAL1_113117648	hapBur1	0.868062	49	0.002072	77	0.937046
ADGRD1_131105032	hapBur1	0.779535	48	0.015343	79	0.858388
ATP6V0A2_123713105	hapBur1	0.681839	48	0.000109	78	0.978804
DHX37_124972366	hapBur1	0.301005	49	0.000545	78	0.91231
PIWIL1_130347817	hapBur1	0.623921	48	0.004034	72	0.85777
ATP8A2_25562090	hapBur1	0.706385	48	0	72	0.982747
PAN3_28281082	hapBur1	0.722581	48	0.000375	71	0.863532
PARP4_24462423	hapBur1	0.210146	49	3.4e-05	73	0.991097
VWA8_41571110	hapBur1	0.775765	49	0.000101	76	0.975448
VWA8_41698857	hapBur1	0.104231	49	0.036631	70	0.982411
TBC1D4_75357831	hapBur1	0.942593	49	0.001495	76	0.957965
TDRD3_60486154	hapBur1	0.61517	48	2e-06	74	0.990798
ARHGEF7_111302722	hapBur1	0.203548	48	0.007071	74	0.932563
ATP4B_113656008	hapBur1	0.189392	49	0.001024	74	0.963939
CUL4A_113243672	hapBur1	0.705527	48	0.02739	70	0.827151
FARP1_98394253	hapBur1	0.008571	46	0.000126	70	0.949596
NALCN_101105647	hapBur1	0.73255	49	1.5e-05	76	0.952562
TUBGCP3_112568657	hapBur1	0.481918	49	1.7e-05	71	0.977723
BRMS1L_35863212	hapBur1	0.808183	48	2.5e-05	74	0.905616
HEATR5A_31397018	hapBur1	0.520101	48	0.000174	72	0.962898
HECTD1_31117989	hapBur1	0.819	49	7e-06	70	0.975821
SOS2_50187865	hapBur1	0.138236	44	0.00096	76	0.985807
STYX_52755916	hapBur1	0.84184	46	0.000325	79	0.96949
ATP6V1D_67357079	hapBur1	0.772284	49	0.000457	77	0.978559
NEK9_75088791	hapBur1	0.097187	36	0.000554	72	0.973231
PRKCH_61549384	hapBur1	0.769575	48	0.00108	74	0.934634
SIPA1L1_71654694	hapBur1	0.33503	48	0.008551	71	0.982706
ATG2B_96334110	hapBur1	0.488856	49	2.5e-05	73	0.857143
PPP4R3A_91464991	hapBur1	0.869902	49	0.004292	76	0.920275
PPP4R3A_91484642	hapBur1	0.209774	49	0.072514	75	0.964659
PTPN21_88484661	hapBur1	0.49852	47	0.000136	75	0.964538
TTC7B_90684795	hapBur1	0.472801	49	4.2e-05	77	0.987367
TTC8_88875662	hapBur1	0.485488	48	5.3e-05	78	0.943933
EIF2AK4_39993823	hapBur1	0.211887	48	0.002282	74	0.971049
EMC7_34089601	hapBur1	0.900874	49	2.8e-05	77	0.944785
HERC2_28207710	hapBur1	0.564081	49	0.436705	76	0.960788
HERC2_28244336	hapBur1	0.839787	49	0.005466	72	0.977383
RYR3_33564042	hapBur1	0.746228	48	0.000336	76	0.95778
RYR3_33635916	hapBur1	0.688895	48	0.000418	78	0.738931
DLL4_40934496	hapBur1	0.522005	48	0.009284	71	0.925421
DUOX1_45138294	hapBur1	0.414209	48	1e-06	78	0.931304
DUOX1_45160588	hapBur1	0.424975	48	0.000362	76	0.975629
GANC_42345999	hapBur1	0.761005	51	0	72	0.969185
GANC_42349573	hapBur1	0.012085	48	0.002038	77	0.924431
MAPKBP1_41817799	hapBur1	0.185908	48	0.007374	75	0.698925
TP53BP1_43452305	hapBur1	0.010003	41	0.000376	71	0.989418
FBN1_48471471	hapBur1	0.600784	49	0.000134	76	0.933967
FBN1_48511634	hapBur1	0.921849	49	8.2e-05	79	0.963197
TMOD3_51892670	hapBur1	0.734419	33	1.6e-05	73	0.974203
LIPC_58547426	hapBur1	0.436865	48	2e-06	73	0.960457
TLN2_62743898	hapBur1	0.41743	48	0.001842	76	0.985286
TLN2_62781793	hapBur1	0.590742	48	8e-05	73	0.957382
USP3_63570302	hapBur1	0.519117	48	2.2e-05	76	0.98046
NEO1_73298883	hapBur1	0.266028	51	0.000172	74	0.957977
SCAPER_76703600	hapBur1	0.941833	49	3e-05	77	0.957986
ADAMTS17_100261736	hapBur1	0.316808	49	0.164327	76	0.859951
IGF1R_98922940	hapBur1	0.639228	44	0.027068	75	0.931303
IQGAP1_90433106	hapBur1	0.887757	48	0.000162	72	0.970609
MAN2A2_90904995	hapBur1	0.939587	48	1e-06	76	0.857426
PDE8A_85092705	hapBur1	0.565961	51	2.2e-05	78	0.981355
TARSL2_101722324	hapBur1	0.013723	13	0.004996	79	0.952916
WHAMM_82821639	hapBur1	0.228427	48	0.00978	71	0.970889
ABAT_8752000	hapBur1	0.165853	48	8.7e-05	71	0.989612
DNAJA3_4426548	hapBur1	0.157745	39	0.000898	78	0.989988
MYH11_15758210	hapBur1	0.124908	49	0.000308	77	0.936081
SYNGR3_1992414	hapBur1	0.72013	48	0.037486	79	0.795411
COG7_23434549	hapBur1	0.871988	49	0.005107	79	0.880037
EARS2_23548508	hapBur1	0.513049	49	0.021609	77	0.983165
CNOT1_58526458	hapBur1	0.157806	49	0.104388	73	0.949487
NAE1_66803982	hapBur1	0.632039	49	0.031509	78	0.940515
NUP93_56827715	hapBur1	0.282984	48	0.000467	78	0.978963
NUP93_56842342	hapBur1	0.752437	48	0.00076	79	0.956585
PHLPP2_71653146	hapBur1	0.376175	49	0.000499	73	0.954251
USB1_58019575	hapBur1	0.730675	36	1e-06	77	0.933277
ACSF3_89145086	hapBur1	0.74864	48	5e-06	79	0.991407
ADAT1_75615940	hapBur1	0.685489	49	0.000152	79	0.970541
PLCG2_81935002	hapBur1	0.62958	45	0.558332	76	0.906682
DNAH9_11891710	hapBur1	0.509835	48	0.000744	70	0.972912
DNAH9_11963966	hapBur1	0.889449	48	0.000972	76	0.952114
DOC2B_162648	hapBur1	0.91621	49	0.123166	72	0.895486
MPRIP_17148031	hapBur1	0.417235	48	0.037945	77	0.960771
P2RX5_3691098	hapBur1	0.577745	49	0.000223	76	0.836364
EFTUD2_44887109	hapBur1	0.560479	49	3.6e-05	72	0.987122
EZH1_42708696	hapBur1	0.818156	43	0.018981	77	0.76431
KRT222_40659851	hapBur1	0.624412	49	3e-06	72	0.967024
MYO15A_18136956	hapBur1	0.334951	48	6.9e-05	75	0.879518
DCAF7_63578861	hapBur1	0.890454	48	0.00015	75	0.843866
FAM20A_68538972	hapBur1	0.911711	49	0.000562	73	0.878394
IGF2BP1_49048693	hapBur1	0.749835	48	0.427817	74	0.927527
NSF_46637664	hapBur1	0.603853	48	0.4419	72	0.914943
NSF_46711529	hapBur1	0.879355	48	0.379795	77	0.936441
PCTP_55773503	hapBur1	0.118868	48	0.023426	73	0.952598
TEX2_64159697	hapBur1	0.646425	37	0.003258	70	0.979771
VEZF1_57975182	hapBur1	0.007213	37	0.001916	77	0.98092
BAHCC1_81460044	hapBur1	0.692214	48	0.012042	70	0.858625
DNAH17_78503665	hapBur1	0.425164	49	0.000321	76	0.955882
ITGB4_75739824	hapBur1	0.067576	0	0.061596	71	0.695971
GNAL_11875890	hapBur1	0.97234	48	0.068717	74	0.93196
LPIN2_2927120	hapBur1	0.332046	43	0.003251	78	0.90936
MYOM1_3114168	hapBur1	0.524965	51	3.7e-05	71	0.981329
RAB12_8637994	hapBur1	0.838917	48	0.000821	70	0.900529
CEP192_13072393	hapBur1	0.841039	48	0.000311	77	0.895186
DSC3_31023072	hapBur1	0.002247	2	0.000399	74	0.960925
ATP9B_79334863	hapBur1	0.578638	48	0.001218	76	0.980973
DCC_53397797	hapBur1	0.941097	48	1e-06	75	0.977014
MYO5B_49984105	hapBur1	0.871216	49	0.001742	73	0.971147
NEDD4L_58392314	hapBur1	0.58274	48	0.000518	74	0.973651
PIGN_62144840	hapBur1	0.464061	52	1e-06	75	0.966554
HNRNPM_8467055	hapBur1	0.272282	48	0.050543	76	0.858635
PTBP1_801542	hapBur1	0.773489	48	0	71	0.982211
RAB8A_16115694	hapBur1	0.632979	48	0.119126	75	0.979997
TMEM38A_16681030	hapBur1	0.367813	48	0.197627	77	0.903509
BRSK1_55308433	hapBur1	0.282644	48	0.000793	73	0.951465
GPI_34386492	hapBur1	0.487102	48	0.000894	73	0.989769
MAST3_18130353	hapBur1	0.531451	48	0.000463	74	0.931749
MEGF8_42333877	hapBur1	0.528454	48	0.003993	75	0.596439
SNRNP70_49101247	hapBur1	0.515471	48	1.4e-05	72	0.959052
SUPT5H_39472138	hapBur1	0.821302	48	0.506007	77	0.590734
CENPS_10435217	hapBur1	0.004758	57	0.001274	78	0.981234
DDI2_15649679	hapBur1	0.080179	38	0.066556	77	0.980058
DNAJC11_6642030	hapBur1	0.145965	49	0.000437	77	0.976952
MFN2_11989122	hapBur1	0.039671	41	0.000212	75	0.98853
PRDM16_3432621	hapBur1	0.60978	48	2.6e-05	74	0.924159
VPS13D_12319966	hapBur1	0.69642	48	8.6e-05	75	0.944664
VPS13D_12384125	hapBur1	0.700343	48	0.000313	79	0.938266
ARHGEF10L_17645366	hapBur1	0.244174	48	0.053059	77	0.986826
GNL2_37583693	hapBur1	0.779677	49	0.003955	73	0.880466
PADI6_17389222	hapBur1	0.539362	48	0.000911	78	0.953481
RPA2_27895296	hapBur1	0.395943	49	0	73	0.972284
SNRNP40_31269759	hapBur1	0.394157	49	0.001381	70	0.94591
UBR4_19147380	hapBur1	0.680938	49	1.9e-05	71	0.890009
WASF2_27416314	hapBur1	0.419391	49	0.003615	72	0.953201
GNL2_37590944	hapBur1	0.534437	49	0.000923	79	0.922137
JAK1_64864159	hapBur1	0.661557	49	2.7e-05	72	0.97361
KANK4_62245834	hapBur1	0.526654	49	4.3e-05	72	0.985853
RAD54L_46273929	hapBur1	0.925429	48	0.001339	75	0.644172
ZFYVE9_52265163	hapBur1	0.899107	48	0.002404	74	0.935786
AGL_99867397	hapBur1	0.127229	48	0.003681	72	0.975123
MCOLN2_84936339	hapBur1	0.662056	49	0.176577	72	0.971042
ASH1L_155352134	hapBur1	0.467809	49	0.016856	78	0.962905
CEPT1_111177593	hapBur1	0.566956	48	0.000346	77	0.984294
CHD1L_147274450	hapBur1	0.619557	48	0.001499	78	0.959634
DENND2D_111188431	hapBur1	0.009476	25	0.003319	70	0.767442
KIAA1324_109190639	hapBur1	0.14231	48	0.000606	74	0.938833
TARS2_150505446	hapBur1	0.248031	48	0.003218	75	0.842475
UBE2Q1_154550628	hapBur1	0.745049	49	9e-06	73	0.793651
ATP1A4_160175690	hapBur1	0.27637	48	0.001065	74	0.914068
ATP1A4_160185492	hapBur1	0.676384	48	1.8e-05	74	0.97329
COPA_160312868	hapBur1	0.639979	49	7.5e-05	78	0.900429
HSD17B7_162805152	hapBur1	0.71905	48	0.00226	79	0.863131
CACNA1S_201045260	hapBur1	0.824026	49	0.000475	78	0.943054
LAMC1_183135408	hapBur1	0.502693	48	0.000362	79	0.912651
SMG7_183516917	hapBur1	0.135584	34	0.026266	70	0.932591
STX6_180987403	hapBur1	0.795997	49	0.003068	73	0.949804
EPRS_219972563	hapBur1	0.570503	49	0.015946	79	0.865582
NVL_224291681	hapBur1	0.643111	44	0.111647	71	0.96956
PLXNA2_208097360	hapBur1	0.337701	49	0.023672	78	0.943717
LYST_235770331	hapBur1	0.867751	49	0.152472	73	0.91765
NID1_236012895	hapBur1	0.147048	49	0.047962	78	0.929741
NUP133_229465007	hapBur1	0.07669	33	0.000803	70	0.880249
C20orf194_3267365	hapBur1	0.235099	49	0.000428	75	0.982632
GPCPD1_5573491	hapBur1	0.422884	49	3.2e-05	71	0.968203
PCSK2_17454163	hapBur1	0.744891	48	7.1e-05	77	0.954198
PLCB4_9404287	hapBur1	0.026498	11	0.00526	78	0.986304
PTPRA_3035480	hapBur1	0.031495	48	0.001446	76	0.98559
SLC23A2_4858191	hapBur1	0.450814	49	0.044433	75	0.950985
XRN2_21359959	hapBur1	0.961225	48	0.000205	77	0.983564
HCK_32091299	hapBur1	0.90121	48	3.1e-05	72	0.977055
NDRG3_36671109	hapBur1	0.586864	49	0.000241	73	0.975827
RALGAPB_38554596	hapBur1	0.518469	48	0.017162	78	0.963864
RBL1_37043846	hapBur1	0.096604	31	0.002303	70	0.969479
ADNP_50896812	hapBur1	0.818777	49	0.006428	79	0.978824
SPO11_57335678	hapBur1	0.008363	33	0.000373	70	0.820862
CHAF1B_36408540	hapBur1	0.415973	48	0.121319	77	0.971871
LTN1_28982590	hapBur1	0.522078	49	0.00023	74	0.958299
PWP2_44114541	hapBur1	0.834788	48	2.6e-05	79	0.710112
HIRA_19409690	hapBur1	0.424949	49	0.012132	77	0.950473
PHF21B_44894951	hapBur1	0.763894	49	0.147506	71	0.93608
SMC1B_45346787	hapBur1	0.622865	49	0.003029	73	0.971106
SMC1B_45384962	hapBur1	0.341305	49	0.015889	78	0.966587
TTLL12_43171477	hapBur1	0.201796	49	0.001637	70	0.948914
TUBGCP6_50241736	hapBur1	0.585877	49	0.043803	76	0.963478
ATAD2B_23815315	hapBur1	0.603228	49	0.000184	79	0.988012
SMC6_17733992	hapBur1	0.845114	49	3e-06	76	0.976405
CEBPZ_37208639	hapBur1	0.105401	6	0.10302	76	0.989368
MEMO1_31886787	hapBur1	0.577532	49	0.000355	71	0.985976
MTIF2_55254381	hapBur1	0.491697	49	0.018337	72	0.747731
PREPL_44327313	hapBur1	0.603347	49	3.5e-05	79	0.939725
PUS10_60945327	hapBur1	0.066448	49	0.006654	71	0.964062
SLC30A6_32193861	hapBur1	0.019784	36	0.000721	73	0.928433
SOS1_39016764	hapBur1	0.744481	49	7e-06	77	0.983892
ACTG2_73909457	hapBur1	0.842911	48	0.026341	77	0.960171
DNAH6_84671024	hapBur1	0.681337	48	0.000319	78	0.931795
DYSF_71657284	hapBur1	0.66269	48	6.7e-05	72	0.954579
GMCL1_69842269	hapBur1	0.990248	48	0.039079	71	0.915761
PTPN4_119956450	hapBur1	0.720224	48	4.2e-05	72	0.927116
RALB_120287231	hapBur1	0.369842	48	0.000411	73	0.969967
SPOPL_138560175	hapBur1	0.884357	48	0.005043	71	0.820562
TMEM87B_112082876	hapBur1	0.552104	48	0.17853	71	0.968375
UXS1_106127656	hapBur1	0.836868	49	2e-06	75	0.969704
ABCB11_168926299	hapBur1	0.700908	49	0.087371	72	0.871481
ACVR1C_157552975	hapBur1	0.022191	49	0.00177	71	0.979307
ACVR1_157780121	hapBur1	0.189996	49	3e-06	74	0.963211
ACVR2A_147917976	hapBur1	0.820144	48	2.9e-05	76	0.887399
DPP4_162012049	hapBur1	0.216836	49	0.000591	75	0.952134
ORC4_147938920	hapBur1	0.920807	49	2.5e-05	74	0.853254
PLA2R1_159986098	hapBur1	0.355396	49	0.003518	73	0.964477
PLA2R1_160044544	hapBur1	0.716241	49	0.000275	72	0.944278
MTX2_176331682	hapBur1	0.507169	48	0.031206	72	0.977204
UBE2E3_180982968	hapBur1	0.588323	48	1.5e-05	74	0.934908
CPS1_210579035	hapBur1	0.329335	11	0.029638	74	0.945699
FAM126B_200988865	hapBur1	0.663955	49	1.2e-05	73	0.964123
XRCC5_216124614	hapBur1	0.864048	48	2.2e-05	76	0.965976
ANO7_241217556	hapBur1	0.534	48	0.000259	75	0.926908
COL4A3_227302793	hapBur1	0.507841	50	0.28954	72	0.915458
PDE6D_231733564	hapBur1	0.848375	49	0.000728	79	0.970132
PER2_238251116	hapBur1	0.666522	49	0.005318	76	0.849057
CNOT10_32716413	hapBur1	0.345799	48	0.002782	75	0.872476
SEC13_10316158	hapBur1	0.797454	48	0.000533	70	0.956121
SLC4A7_27384264	hapBur1	0.108429	48	0.000254	74	0.968248
SRGAP3_8993277	hapBur1	0.528236	49	0.175843	73	0.861472
TOP2B_25614452	hapBur1	0.99529	49	0.044324	75	0.914418
GOLGA4_37282973	hapBur1	0.348056	48	5e-06	70	0.98151
PLXNB1_48406267	hapBur1	0.763288	49	0.339251	77	0.75423
SLC25A20_48858893	hapBur1	0.762831	49	0.130564	78	0.663685
ADAMTS9_64634716	hapBur1	0.329766	49	0.07872	75	0.977191
PROK2_71776014	hapBur1	0.840235	49	2e-04	79	0.981916
RFT1_53126430	hapBur1	0.273134	29	0.03749	76	0.982215
NIT2_100340680	hapBur1	0.070897	32	0.056428	78	0.912621
ROBO1_78640762	hapBur1	0.903996	45	6e-04	75	0.980466
ALDH1L1_126157952	hapBur1	0.544137	49	0.000363	76	0.887437
DIRC2_122827428	hapBur1	0.364034	48	5.2e-05	74	0.982992
DNAJC13_132491550	hapBur1	0.59564	48	0.00111	77	0.907598
KALRN_124659680	hapBur1	0.518627	48	0.262165	70	0.901535
NPHP3-ACAD11_132704457	hapBur1	0.001923	48	1.8e-05	70	0.951602
SLC15A2_121896728	hapBur1	0.542919	48	2e-06	72	0.891239
UROC1_126490056	hapBur1	0.330139	49	0.169913	71	0.956383
GMPS_155912186	hapBur1	0.921291	48	0.493646	78	0.921865
GPR149_154428067	hapBur1	0.741812	49	6.3e-05	78	0.880976
SMC4_160424809	hapBur1	0.877706	48	0	72	0.935111
XRN1_142368625	hapBur1	0.790326	49	0.000233	71	0.985816
XRN1_142376661	hapBur1	0.609722	49	0.000626	79	0.961796
ATP13A4_193440887	hapBur1	0.000195	11	0.000108	70	0.923409
ATP13A5_193325560	hapBur1	0.042225	10	0.004587	78	0.944231
ATP13A5_193330551	hapBur1	0.544044	49	0.033456	73	0.956617
CCDC39_180661574	hapBur1	0.013025	33	0.002	77	0.897644
MFN1_179351595	hapBur1	0.911152	48	7.1e-05	75	0.958814
OPA1_193662515	hapBur1	0.765998	48	0.00143	78	0.952962
TNIK_171082810	hapBur1	0.646375	49	0.000469	75	0.93276
USP13_179753629	hapBur1	0.754138	48	0.001069	71	0.950753
