decoyID	species	max1	pos1	max2	pos2	d	clade	matched_common_name
KIN_7780885	astMex1	0.463218	49	0.487335	122	0.955432	Fish	Mexican tetra (cavefish)
ANK3_60135311	astMex1	0.882633	49	0.644053	332	0.878652	Fish	Mexican tetra (cavefish)
PARD3_34564782	astMex1	0.830764	49	0.976735	219	0.9933	Fish	Mexican tetra (cavefish)
RUFY2_68390474	astMex1	0.719704	49	0.314385	172	0.956246	Fish	Mexican tetra (cavefish)
SLC16A9_59667253	astMex1	0.80716	49	0.358501	175	0.943482	Fish	Mexican tetra (cavefish)
CDH23_71731866	astMex1	0.108185	48	0.513694	137	0.903444	Fish	Mexican tetra (cavefish)
EXOC6_93057916	astMex1	0.66803	48	0.393714	280	0.019455	Fish	Mexican tetra (cavefish)
GHITM_84145411	astMex1	0.885802	48	0.856417	203	0.945173	Fish	Mexican tetra (cavefish)
NOC3L_94348633	astMex1	0.373511	49	0.642306	117	0.955229	Fish	Mexican tetra (cavefish)
TNKS2_91831658	astMex1	0.840753	35	0.343147	112	0.858123	Fish	Mexican tetra (cavefish)
ACTR1A_102484553	astMex1	0.649136	49	0.320529	86	0.897821	Fish	Mexican tetra (cavefish)
HELLS_94588051	astMex1	0.015813	62	0.610628	265	0.931473	Fish	Mexican tetra (cavefish)
TBC1D12_94507506	astMex1	0.641917	29	0.463882	82	0.86858	Fish	Mexican tetra (cavefish)
ADD3_110116207	astMex1	0.190779	51	0.780433	177	0.838175	Fish	Mexican tetra (cavefish)
DCLRE1A_113836500	astMex1	0.004015	77	0.694561	108	0.937771	Fish	Mexican tetra (cavefish)
DOCK1_126944196	astMex1	0.027613	84	0.401897	1453	0.952128	Fish	Mexican tetra (cavefish)
SPON1_14254955	astMex1	0.913281	48	0.818895	98	0.714567	Fish	Mexican tetra (cavefish)
HIPK3_33341383	astMex1	0.729712	40	0.637306	142	0.127341	Fish	Mexican tetra (cavefish)
KIAA1549L_33558333	astMex1	0.052104	48	0.366834	122	0.983566	Fish	Mexican tetra (cavefish)
PYGM_64752099	astMex1	0.272622	49	0.343762	215	0.488372	Fish	Mexican tetra (cavefish)
PAK1_77374909	astMex1	0.982419	49	0.811149	404	0.916566	Fish	Mexican tetra (cavefish)
PPFIA1_70373073	astMex1	0.659023	35	0.555773	257	0.846847	Fish	Mexican tetra (cavefish)
NFRKB_129871708	astMex1	0.904371	49	0.30769	166	0.937523	Fish	Mexican tetra (cavefish)
PHLDB1_118611138	astMex1	0.009972	9	0.700259	122	0.795387	Fish	Mexican tetra (cavefish)
ROBO3_124875430	astMex1	0.197775	58	0.445652	227	0.236196	Fish	Mexican tetra (cavefish)
DERA_15960813	astMex1	0.000462	0	0.97297	411	0.809173	Fish	Mexican tetra (cavefish)
BICD1_32328663	astMex1	0.977495	48	0.40329	305	0.946361	Fish	Mexican tetra (cavefish)
FGD4_32626763	astMex1	0.196569	48	0.300145	123	0.967717	Fish	Mexican tetra (cavefish)
ITPR2_26399236	astMex1	0.628231	49	0.351036	85	0.802532	Fish	Mexican tetra (cavefish)
ITPR2_26658704	astMex1	0.834169	49	0.508422	335	0.569843	Fish	Mexican tetra (cavefish)
ITPR2_26659817	astMex1	0.904409	49	0.366639	90	0.922632	Fish	Mexican tetra (cavefish)
PCBP2_53452714	astMex1	0.348923	50	0.480786	173	0.872549	Fish	Mexican tetra (cavefish)
PDZRN4_41553913	astMex1	0.639557	48	0.939206	147	0.898751	Fish	Mexican tetra (cavefish)
NAV3_78122612	astMex1	0.6422	39	0.475537	72	0.789952	Fish	Mexican tetra (cavefish)
ZDHHC17_76806899	astMex1	0.787915	78	0.323448	332	0.837655	Fish	Mexican tetra (cavefish)
FGD6_95137814	astMex1	0.416789	49	0.393241	162	0.955095	Fish	Mexican tetra (cavefish)
PLXNC1_94300629	astMex1	0.403997	48	0.600574	116	0.777225	Fish	Mexican tetra (cavefish)
GIT2_109967737	astMex1	0.97611	49	0.514458	187	0.985901	Fish	Mexican tetra (cavefish)
DNAH10_123872089	astMex1	0.921514	48	0.332664	89	0.820837	Fish	Mexican tetra (cavefish)
ATP8A2_25562090	astMex1	0.608079	47	0.592579	221	0.938447	Fish	Mexican tetra (cavefish)
MTMR6_25263349	astMex1	0.52619	52	0.40253	139	0.916403	Fish	Mexican tetra (cavefish)
SPATA13_24251173	astMex1	0.722093	40	0.499896	254	0.83384	Fish	Mexican tetra (cavefish)
AKAP11_42314818	astMex1	0.050374	29	0.389947	141	0.95605	Fish	Mexican tetra (cavefish)
PDS5B_32734829	astMex1	0.835445	48	0.461247	82	0.791858	Fish	Mexican tetra (cavefish)
INTS6_51391945	astMex1	0.754599	64	0.495604	99	0.952805	Fish	Mexican tetra (cavefish)
DOCK9_98867063	astMex1	0.127656	49	0.950215	166	0.818868	Fish	Mexican tetra (cavefish)
TUBGCP3_112552080	astMex1	0.808263	49	0.612904	104	0.83626	Fish	Mexican tetra (cavefish)
PNN_39175521	astMex1	0.000156	19	0.528377	120	0.700885	Fish	Mexican tetra (cavefish)
TBPL2_55425786	astMex1	0.578567	49	0.300194	101	0.947334	Fish	Mexican tetra (cavefish)
PROX2_74861210	astMex1	0.023988	16	0.567116	823	0.854335	Fish	Mexican tetra (cavefish)
ZFYVE26_67799816	astMex1	0.029046	37	0.719783	137	0.848383	Fish	Mexican tetra (cavefish)
PTPN21_88484661	astMex1	0.001073	40	0.950189	119	0.948362	Fish	Mexican tetra (cavefish)
UBR7_93224173	astMex1	0.033679	26	0.504088	110	0.893936	Fish	Mexican tetra (cavefish)
SRP14_40037047	astMex1	0.668907	49	0.852945	167	0.864905	Fish	Mexican tetra (cavefish)
TGM7_43286956	astMex1	0.752501	49	0.739962	250	0.851608	Fish	Mexican tetra (cavefish)
UBR1_43070491	astMex1	0.870547	48	0.31051	182	0.810991	Fish	Mexican tetra (cavefish)
COPS2_49144712	astMex1	0.977594	49	0.322889	104	0.13307	Fish	Mexican tetra (cavefish)
WDR72_53518990	astMex1	0.007502	31	0.689131	201	0.912262	Fish	Mexican tetra (cavefish)
BNIP2_59669463	astMex1	0.439008	49	0.354291	100	0.88692	Fish	Mexican tetra (cavefish)
HERC1_63641333	astMex1	0.288042	49	0.921201	150	0.56634	Fish	Mexican tetra (cavefish)
NEDD4_55833853	astMex1	0.206003	49	0.885434	104	0.603682	Fish	Mexican tetra (cavefish)
PRTG_55631886	astMex1	0.843779	49	0.304965	113	0.956801	Fish	Mexican tetra (cavefish)
ZNF280D_56664819	astMex1	0.995712	49	0.998633	224	0.922068	Fish	Mexican tetra (cavefish)
HERC1_63751260	astMex1	0.051718	49	0.843044	114	0.932312	Fish	Mexican tetra (cavefish)
AKAP13_85743378	astMex1	0.669006	29	0.395651	111	0.844391	Fish	Mexican tetra (cavefish)
CHD2_93014620	astMex1	0.970524	45	0.991565	189	0.777872	Fish	Mexican tetra (cavefish)
IGF1R_98929717	astMex1	0.103849	22	0.576791	155	0.020802	Fish	Mexican tetra (cavefish)
RP11-697E2.12_90295035	astMex1	0.002036	36	0.539152	116	0.612529	Fish	Mexican tetra (cavefish)
BAIAP3_1343140	astMex1	0.600111	20	0.350363	173	0.261053	Fish	Mexican tetra (cavefish)
CASKIN1_2183260	astMex1	0.025088	49	0.520878	110	0.917355	Fish	Mexican tetra (cavefish)
MKL2_14213519	astMex1	0.951258	48	0.61096	999	0.119935	Fish	Mexican tetra (cavefish)
GTF3C1_27485008	astMex1	0.717084	49	0.311068	123	0.91791	Fish	Mexican tetra (cavefish)
RBBP6_24546800	astMex1	0.81473	48	0.315854	122	0.951097	Fish	Mexican tetra (cavefish)
DDX19B_70323232	astMex1	0.782781	48	0.680423	131	0.979704	Fish	Mexican tetra (cavefish)
LONP2_48347379	astMex1	0.009023	2	0.774326	242	0.938099	Fish	Mexican tetra (cavefish)
NAE1_66818261	astMex1	0.786801	49	0.669889	268	0.152766	Fish	Mexican tetra (cavefish)
ACSF3_89145086	astMex1	0.714364	24	0.380314	520	0.939767	Fish	Mexican tetra (cavefish)
ADAMTS18_77355633	astMex1	0.010108	49	0.324531	108	0.947026	Fish	Mexican tetra (cavefish)
CMIP_81655637	astMex1	0.18584	48	0.826477	110	0.978762	Fish	Mexican tetra (cavefish)
ANKFY1_4206051	astMex1	0.470676	49	0.330157	163	0.980887	Fish	Mexican tetra (cavefish)
MYH13_10370145	astMex1	0.003156	39	0.653887	103	0.96201	Fish	Mexican tetra (cavefish)
MYH4_10456957	astMex1	0.00023	28	0.91724	139	0.705088	Fish	Mexican tetra (cavefish)
NCBP3_3816595	astMex1	0.497622	49	0.842353	100	0.850311	Fish	Mexican tetra (cavefish)
AATF_36988418	astMex1	0.220187	61	0.627612	153	0.864263	Fish	Mexican tetra (cavefish)
KRT23_40926535	astMex1	0.671725	49	0.646474	110	0.917451	Fish	Mexican tetra (cavefish)
MED24_40027351	astMex1	0.059482	94	0.972097	2120	0.820457	Fish	Mexican tetra (cavefish)
NSF_46711529	astMex1	0.088537	48	0.978616	111	0.902189	Fish	Mexican tetra (cavefish)
SCN4A_63943935	astMex1	0.048278	55	0.377064	100	0.777416	Fish	Mexican tetra (cavefish)
CSNK1D_82245936	astMex1	0.171624	49	0.642337	137	0.952438	Fish	Mexican tetra (cavefish)
DLGAP1_3501518	astMex1	0.985266	49	0.350737	348	0.776666	Fish	Mexican tetra (cavefish)
PTPRM_8249098	astMex1	0.9879	48	0.522971	196	0.920829	Fish	Mexican tetra (cavefish)
PIK3C3_42035434	astMex1	0.059415	3	0.786594	142	0.960866	Fish	Mexican tetra (cavefish)
CTC-490E21.12_40892217	astMex1	0.419739	35	0.442108	488	0.558101	Fish	Mexican tetra (cavefish)
RYR1_38526790	astMex1	0.001079	67	0.601634	145	0.88798	Fish	Mexican tetra (cavefish)
ANKRD65_1420728	astMex1	0.017941	92	0.516253	591	0.427935	Fish	Mexican tetra (cavefish)
DNAJC16_15548158	astMex1	0.500709	48	0.875465	184	0.777555	Fish	Mexican tetra (cavefish)
VPS13D_12235180	astMex1	0.958576	48	0.418707	202	0.932953	Fish	Mexican tetra (cavefish)
VPS13D_12344469	astMex1	0.228853	48	0.41664	120	0.943412	Fish	Mexican tetra (cavefish)
TMEM57_25450301	astMex1	0.864414	48	0.951042	327	0.908353	Fish	Mexican tetra (cavefish)
USP48_21711619	astMex1	0.207422	55	0.30205	166	0.980392	Fish	Mexican tetra (cavefish)
INPP5B_37874237	astMex1	0.571024	49	0.334455	203	0.803744	Fish	Mexican tetra (cavefish)
NFIA_61365832	astMex1	0.810466	48	0.694622	95	0.987906	Fish	Mexican tetra (cavefish)
NFYC_40754485	astMex1	0.720989	48	0.513768	195	0.934044	Fish	Mexican tetra (cavefish)
LHX8_75144328	astMex1	0.938631	48	0.386808	432	0.404264	Fish	Mexican tetra (cavefish)
PKN2_88821599	astMex1	0.994797	48	0.986673	203	0.931014	Fish	Mexican tetra (cavefish)
BCL9_147617965	astMex1	0.965472	28	0.770546	272	0.858898	Fish	Mexican tetra (cavefish)
RORC_151815879	astMex1	0.42034	49	0.868866	170	0.676141	Fish	Mexican tetra (cavefish)
ATP1A4_160162327	astMex1	0.704493	48	0.36016	70	0.912648	Fish	Mexican tetra (cavefish)
COPA_160341014	astMex1	0.07034	56	0.600775	112	0.903237	Fish	Mexican tetra (cavefish)
RHBG_156381569	astMex1	0.47452	48	0.476706	137	0.14578	Fish	Mexican tetra (cavefish)
TNR_175331999	astMex1	0.159266	67	0.470384	514	0.760141	Fish	Mexican tetra (cavefish)
CEP350_180090167	astMex1	0.119507	45	0.616509	157	0.809693	Fish	Mexican tetra (cavefish)
EDEM3_184696844	astMex1	0.967234	49	0.429757	361	0.956264	Fish	Mexican tetra (cavefish)
HMCN1_186021313	astMex1	0.661283	48	0.388122	95	0.855811	Fish	Mexican tetra (cavefish)
NEK7_198295764	astMex1	0.901563	48	0.715593	499	0.79312	Fish	Mexican tetra (cavefish)
SYT2_202598682	astMex1	0.076788	49	0.711437	154	0.931577	Fish	Mexican tetra (cavefish)
TPR_186350512	astMex1	0.026508	49	0.318314	124	0.769231	Fish	Mexican tetra (cavefish)
MARK1_220579990	astMex1	0.994633	48	0.655523	138	0.825031	Fish	Mexican tetra (cavefish)
MARK1_220599615	astMex1	0.995095	48	0.999345	657	0.783788	Fish	Mexican tetra (cavefish)
MDM4_204528228	astMex1	0.135337	23	0.487065	112	0.809108	Fish	Mexican tetra (cavefish)
MTR_236862681	astMex1	0.967259	48	0.344526	261	0.663358	Fish	Mexican tetra (cavefish)
NID1_235981064	astMex1	0.125053	49	0.590452	132	0.871212	Fish	Mexican tetra (cavefish)
NID1_235982827	astMex1	0.675703	49	0.320703	122	0.896888	Fish	Mexican tetra (cavefish)
RYR2_237454169	astMex1	0.922009	48	0.526721	232	0.972901	Fish	Mexican tetra (cavefish)
RYR2_237659267	astMex1	0.871502	48	0.562498	297	0.785541	Fish	Mexican tetra (cavefish)
FERMT1_6089352	astMex1	0.280693	33	0.490116	129	0.976463	Fish	Mexican tetra (cavefish)
PLCB4_9390887	astMex1	0.812626	48	0.73729	86	0.925106	Fish	Mexican tetra (cavefish)
GINS1_25416073	astMex1	0.074223	89	0.863413	136	0.915472	Fish	Mexican tetra (cavefish)
MAPRE1_32839200	astMex1	0.09018	39	0.373609	101	0.952874	Fish	Mexican tetra (cavefish)
ADNP_50896812	astMex1	0.396994	25	0.99159	251	0.944759	Fish	Mexican tetra (cavefish)
ITSN1_33867862	astMex1	0.216635	48	0.808364	151	0.96429	Fish	Mexican tetra (cavefish)
MED15_20568948	astMex1	0.033268	13	0.716027	212	0.982739	Fish	Mexican tetra (cavefish)
ALG12_49911155	astMex1	0.291155	49	0.924009	121	0.829277	Fish	Mexican tetra (cavefish)
TRIOBP_37763026	astMex1	0.001966	94	0.635603	172	0.973093	Fish	Mexican tetra (cavefish)
ATAD2B_23815315	astMex1	0.744296	46	0.433637	572	0.912341	Fish	Mexican tetra (cavefish)
CAD_27232275	astMex1	0.714727	48	0.306591	237	0.145963	Fish	Mexican tetra (cavefish)
DPYSL5_26929046	astMex1	0.055844	48	0.782301	114	0.964861	Fish	Mexican tetra (cavefish)
SMC6_17731405	astMex1	0.988406	49	0.794445	193	0.277143	Fish	Mexican tetra (cavefish)
WDR35_19979717	astMex1	0.041597	64	0.513708	101	0.943979	Fish	Mexican tetra (cavefish)
CAMKMT_44770665	astMex1	0.002498	40	0.715581	124	0.945272	Fish	Mexican tetra (cavefish)
CCDC88A_55311804	astMex1	0.001473	40	0.964153	109	0.90604	Fish	Mexican tetra (cavefish)
CEBPZ_37208639	astMex1	0.970701	95	0.606484	281	0.936457	Fish	Mexican tetra (cavefish)
PPP4R3B_55569655	astMex1	0.00156	5	0.948835	218	0.926851	Fish	Mexican tetra (cavefish)
PREPL_44327313	astMex1	0.799516	49	0.346593	163	0.861414	Fish	Mexican tetra (cavefish)
SLC30A6_32205902	astMex1	0.846561	48	0.39453	136	0.939354	Fish	Mexican tetra (cavefish)
VRK2_58129764	astMex1	0.551664	48	0.554429	939	0.83097	Fish	Mexican tetra (cavefish)
ADD2_70688560	astMex1	0.758808	49	0.65168	186	0.853729	Fish	Mexican tetra (cavefish)
GMCL1_69842269	astMex1	0.088952	48	0.320402	113	0.944746	Fish	Mexican tetra (cavefish)
HK2_74875977	astMex1	0.672493	71	0.386381	282	0.886323	Fish	Mexican tetra (cavefish)
INPP4A_98559046	astMex1	0.561892	51	0.686053	156	0.908786	Fish	Mexican tetra (cavefish)
SUCLG1_84442901	astMex1	0.843621	49	0.753844	107	0.843994	Fish	Mexican tetra (cavefish)
TMEM131_97815606	astMex1	0.579904	49	0.412441	112	0.962103	Fish	Mexican tetra (cavefish)
ANAPC1_111808445	astMex1	0.083955	87	0.354303	118	0.919734	Fish	Mexican tetra (cavefish)
SLC35F5_113722821	astMex1	0.312193	49	0.656493	118	0.909861	Fish	Mexican tetra (cavefish)
SULT1C4_108378991	astMex1	0.89089	48	0.676287	133	0.920095	Fish	Mexican tetra (cavefish)
TMEM87B_112078103	astMex1	0.16092	51	0.699831	255	0.891557	Fish	Mexican tetra (cavefish)
FMNL2_152580719	astMex1	0.994915	48	0.323184	305	0.850239	Fish	Mexican tetra (cavefish)
FMNL2_152615742	astMex1	0.135376	48	0.431122	247	0.824577	Fish	Mexican tetra (cavefish)
GRB14_164525241	astMex1	0.808324	49	0.478004	389	0.729597	Fish	Mexican tetra (cavefish)
ITGB6_160198513	astMex1	0.689707	49	0.410387	131	0.899895	Fish	Mexican tetra (cavefish)
KYNU_142879424	astMex1	0.751449	26	0.432242	115	0.961095	Fish	Mexican tetra (cavefish)
LRP2_169183001	astMex1	0.00136	15	0.896838	191	0.896405	Fish	Mexican tetra (cavefish)
NEB_151681709	astMex1	0.001057	35	0.32015	105	0.941511	Fish	Mexican tetra (cavefish)
RIF1_151457484	astMex1	0.987709	36	0.794751	190	0.745763	Fish	Mexican tetra (cavefish)
COL5A2_189050115	astMex1	0.966204	49	0.513109	251	0.789777	Fish	Mexican tetra (cavefish)
LNPK_175968056	astMex1	0.731068	90	0.371583	248	0.915033	Fish	Mexican tetra (cavefish)
MTX2_176328099	astMex1	0.9233	48	0.846033	598	0.14094	Fish	Mexican tetra (cavefish)
PMS1_189868099	astMex1	0.136939	23	0.663784	138	0.972992	Fish	Mexican tetra (cavefish)
CCNYL1_207726122	astMex1	0.95307	48	0.907391	331	0.835915	Fish	Mexican tetra (cavefish)
DNAH7_195814008	astMex1	0.971911	47	0.987563	278	0.935376	Fish	Mexican tetra (cavefish)
ATP2B2_10379466	astMex1	0.952296	43	0.955753	239	0.959553	Fish	Mexican tetra (cavefish)
CAPN7_15231334	astMex1	0.128392	48	0.50147	103	0.943804	Fish	Mexican tetra (cavefish)
CNTN4_2742162	astMex1	0.887647	48	0.463634	195	0.957	Fish	Mexican tetra (cavefish)
THRB_24151007	astMex1	0.031038	71	0.974228	107	0.904165	Fish	Mexican tetra (cavefish)
TOP2B_25614452	astMex1	0.237229	39	0.343509	241	0.783732	Fish	Mexican tetra (cavefish)
TTC21A_39112121	astMex1	0.073275	48	0.362779	122	0.911631	Fish	Mexican tetra (cavefish)
APPL1_57249317	astMex1	0.93959	48	0.376261	268	0.509485	Fish	Mexican tetra (cavefish)
DOCK3_51310832	astMex1	0.813992	48	0.383252	156	0.855293	Fish	Mexican tetra (cavefish)
ROBO2_77590465	astMex1	0.995041	48	0.733494	209	0.966069	Fish	Mexican tetra (cavefish)
SFMBT1_52918835	astMex1	0.000908	2	0.864736	101	0.948791	Fish	Mexican tetra (cavefish)
POPDC2_119643048	astMex1	0.01107	7	0.427961	114	0.768805	Fish	Mexican tetra (cavefish)
RABL3_120690526	astMex1	0.797109	49	0.47438	755	0.797821	Fish	Mexican tetra (cavefish)
ATP2C1_130962524	astMex1	0.651105	48	0.440712	73	0.941836	Fish	Mexican tetra (cavefish)
ATP2C1_130995355	astMex1	0.00948	48	0.536973	119	0.840431	Fish	Mexican tetra (cavefish)
COPB2_139369031	astMex1	0.248919	49	0.316745	109	0.876751	Fish	Mexican tetra (cavefish)
CP_149214208	astMex1	0.002907	71	0.990826	225	0.95855	Fish	Mexican tetra (cavefish)
SMC4_160406462	astMex1	0.876972	48	0.974791	1609	0.535667	Fish	Mexican tetra (cavefish)
CLCN2_184357902	astMex1	0.434958	49	0.609729	110	0.426471	Fish	Mexican tetra (cavefish)
ADD1_2906633	astMex1	0.719449	51	0.570568	144	0.903397	Fish	Mexican tetra (cavefish)
AFAP1_7797831	astMex1	0.722765	66	0.321728	676	0.885612	Fish	Mexican tetra (cavefish)
GRK4_3026035	astMex1	0.004821	68	0.71871	185	0.909422	Fish	Mexican tetra (cavefish)
TBC1D14_7010074	astMex1	0.894583	48	0.348013	154	0.165629	Fish	Mexican tetra (cavefish)
FRYL_48560965	astMex1	0.891947	49	0.354037	168	0.954852	Fish	Mexican tetra (cavefish)
RFC1_39308377	astMex1	0.005544	2	0.595971	137	0.913793	Fish	Mexican tetra (cavefish)
SRP72_56490913	astMex1	0.41196	48	0.328025	137	0.792986	Fish	Mexican tetra (cavefish)
TXK_48083220	astMex1	0.246345	49	0.725664	118	0.95665	Fish	Mexican tetra (cavefish)
ADAMTS3_72307413	astMex1	0.72614	49	0.484778	403	0.792007	Fish	Mexican tetra (cavefish)
ADGRL3_61732645	astMex1	0.141738	10	0.527155	158	0.923285	Fish	Mexican tetra (cavefish)
ANKRD17_73158891	astMex1	0.048115	49	0.555831	128	0.973653	Fish	Mexican tetra (cavefish)
UNC5C_95169942	astMex1	0.309843	72	0.593982	110	0.856975	Fish	Mexican tetra (cavefish)
DNAJB14_99908419	astMex1	0.011783	49	0.575498	116	0.78071	Fish	Mexican tetra (cavefish)
PDE5A_119520306	astMex1	0.716668	49	0.466756	227	0.691371	Fish	Mexican tetra (cavefish)
SEC24D_118800015	astMex1	0.586113	49	0.773382	112	0.970114	Fish	Mexican tetra (cavefish)
ABCE1_145106783	astMex1	0.188929	48	0.799774	164	0.741643	Fish	Mexican tetra (cavefish)
ARHGAP10_147858641	astMex1	0.240914	70	0.538449	344	0.933882	Fish	Mexican tetra (cavefish)
C4orf33_129104452	astMex1	0.952007	48	0.607832	341	0.911402	Fish	Mexican tetra (cavefish)
ELF2_139064579	astMex1	0.00165	7	0.404036	141	0.960873	Fish	Mexican tetra (cavefish)
PCDH10_133156491	astMex1	0.000238	59	0.980414	100	0.800546	Fish	Mexican tetra (cavefish)
RNF175_153726670	astMex1	0.001514	34	0.7493	174	0.95765	Fish	Mexican tetra (cavefish)
SPCS3_176327834	astMex1	0.919203	48	0.452244	77	0.594701	Fish	Mexican tetra (cavefish)
TENM3_182789925	astMex1	0.798543	48	0.346266	213	0.922226	Fish	Mexican tetra (cavefish)
ADCY2_7711218	astMex1	0.861578	48	0.36627	224	0.9358	Fish	Mexican tetra (cavefish)
DNAH5_13763385	astMex1	0.513583	49	0.549744	198	0.906713	Fish	Mexican tetra (cavefish)
DNAH5_13843762	astMex1	0.050338	49	0.63357	176	0.903662	Fish	Mexican tetra (cavefish)
ZFR_32419127	astMex1	0.767514	49	0.562193	127	0.879173	Fish	Mexican tetra (cavefish)
DAB2_39394151	astMex1	0.049696	21	0.802267	106	0.878075	Fish	Mexican tetra (cavefish)
DEPDC1B_60639757	astMex1	0.022609	18	0.928913	255	0.900498	Fish	Mexican tetra (cavefish)
ITGA2_53057893	astMex1	0.996521	48	0.814948	275	0.762411	Fish	Mexican tetra (cavefish)
LMBRD2_36110147	astMex1	0.953543	49	0.939707	184	0.696513	Fish	Mexican tetra (cavefish)
PARP8_50830902	astMex1	0.807747	48	0.699494	205	0.90233	Fish	Mexican tetra (cavefish)
VCAN_83547101	astMex1	0.001544	45	0.421562	113	0.948326	Fish	Mexican tetra (cavefish)
ADGRV1_90652861	astMex1	0.345917	48	0.810935	141	0.274194	Fish	Mexican tetra (cavefish)
MAN2A1_109773519	astMex1	0.017155	37	0.71768	103	0.933717	Fish	Mexican tetra (cavefish)
YTHDC2_113562663	astMex1	0.070875	9	0.46368	114	0.853018	Fish	Mexican tetra (cavefish)
DNAJC18_139421842	astMex1	0.923364	49	0.306926	314	0.838435	Fish	Mexican tetra (cavefish)
CREBRF_173085084	astMex1	0.584976	18	0.326714	834	0.816681	Fish	Mexican tetra (cavefish)
RUFY1_179586562	astMex1	0.294481	48	0.48639	102	0.949722	Fish	Mexican tetra (cavefish)
SLIT3_168794428	astMex1	0.645687	49	0.447271	83	0.93811	Fish	Mexican tetra (cavefish)
BTBD9_38595668	astMex1	0.22879	42	0.619375	198	0.704088	Fish	Mexican tetra (cavefish)
DNAH8_38767760	astMex1	0.061422	33	0.646195	367	0.918236	Fish	Mexican tetra (cavefish)
FAM65B_24849609	astMex1	0.057395	49	0.534368	104	0.931844	Fish	Mexican tetra (cavefish)
GMDS_2117171	astMex1	0.76331	49	0.332	537	0.541197	Fish	Mexican tetra (cavefish)
KIF13A_17853520	astMex1	0.878844	49	0.788139	84	0.931291	Fish	Mexican tetra (cavefish)
NOTCH4_32221750	astMex1	0.000348	29	0.733832	106	0.878505	Fish	Mexican tetra (cavefish)
TXNDC5_7883512	astMex1	0.931604	49	0.741073	230	0.79597	Fish	Mexican tetra (cavefish)
DST_56641177	astMex1	0.900286	49	0.514081	118	0.793056	Fish	Mexican tetra (cavefish)
TMEM63B_44137448	astMex1	0.529018	48	0.32488	135	0.933146	Fish	Mexican tetra (cavefish)
ASCC3_100514927	astMex1	0.853618	46	0.640585	344	0.893452	Fish	Mexican tetra (cavefish)
COL12A1_75116592	astMex1	0.657199	49	0.718821	179	0.78215	Fish	Mexican tetra (cavefish)
FYN_111696927	astMex1	0.193102	49	0.416049	557	0.650027	Fish	Mexican tetra (cavefish)
NR2E1_108175445	astMex1	0.347205	48	0.563102	179	0.890942	Fish	Mexican tetra (cavefish)
SMPDL3A_122799256	astMex1	0.882274	48	0.404355	158	0.928153	Fish	Mexican tetra (cavefish)
ARG1_131580712	astMex1	0.013208	48	0.500609	110	0.943406	Fish	Mexican tetra (cavefish)
ENPP1_131850178	astMex1	0.045852	29	0.5317	230	0.653439	Fish	Mexican tetra (cavefish)
EPB41L2_130875339	astMex1	0.988575	84	0.368347	517	0.914066	Fish	Mexican tetra (cavefish)
TXLNB_139259364	astMex1	0.704352	49	0.381933	237	0.933864	Fish	Mexican tetra (cavefish)
SYNE1_152345331	astMex1	0.58111	49	0.472408	80	0.934812	Fish	Mexican tetra (cavefish)
UNC93A_167295104	astMex1	0.188796	96	0.76007	328	0.539106	Fish	Mexican tetra (cavefish)
DNAH11_21715681	astMex1	0.129873	48	0.344238	118	0.971894	Fish	Mexican tetra (cavefish)
DNAH11_21816923	astMex1	0.612767	48	0.444712	75	0.812151	Fish	Mexican tetra (cavefish)
PHF14_11039796	astMex1	0.566739	62	0.457403	115	0.848042	Fish	Mexican tetra (cavefish)
SNX13_17848646	astMex1	0.060862	8	0.994243	313	0.902336	Fish	Mexican tetra (cavefish)
TNS3_47293455	astMex1	0.84235	49	0.487676	167	0.483801	Fish	Mexican tetra (cavefish)
KPNA7_99202356	astMex1	0.907935	40	0.912651	213	0.943308	Fish	Mexican tetra (cavefish)
AHCYL2_129414897	astMex1	0.480397	43	0.400174	134	0.985181	Fish	Mexican tetra (cavefish)
CADPS2_122385715	astMex1	0.955289	49	0.682914	427	0.760089	Fish	Mexican tetra (cavefish)
PNPLA8_108494622	astMex1	0.455278	49	0.545425	163	0.939789	Fish	Mexican tetra (cavefish)
PTPRZ1_121996620	astMex1	0.247291	46	0.828125	139	0.899433	Fish	Mexican tetra (cavefish)
PTPRZ1_122019023	astMex1	0.096096	83	0.340031	114	0.951247	Fish	Mexican tetra (cavefish)
AKR1D1_138099061	astMex1	0.928281	48	0.99967	488	0.905968	Fish	Mexican tetra (cavefish)
KCNH2_150952255	astMex1	0.244462	46	0.382167	116	0.815407	Fish	Mexican tetra (cavefish)
PLXNA4_132130909	astMex1	0.606095	49	0.315923	145	0.941314	Fish	Mexican tetra (cavefish)
KIF13B_29185617	astMex1	0.577786	49	0.913622	112	0.932254	Fish	Mexican tetra (cavefish)
ANK1_41719368	astMex1	0.676071	49	0.637405	246	0.697106	Fish	Mexican tetra (cavefish)
NSMAF_58603027	astMex1	0.023173	49	0.931985	297	0.017933	Fish	Mexican tetra (cavefish)
PLAG1_56167772	astMex1	0.60199	34	0.598323	110	0.150883	Fish	Mexican tetra (cavefish)
SBSPON_73070492	astMex1	0.294567	88	0.329434	115	0.937269	Fish	Mexican tetra (cavefish)
VDAC3_42402432	astMex1	0.759262	48	0.741228	164	0.874462	Fish	Mexican tetra (cavefish)
DCAF13_103432285	astMex1	0.864278	48	0.458905	100	0.769342	Fish	Mexican tetra (cavefish)
