decoyID	species	max1	pos1	max2	pos2	d
MFN1_179351595	turTru2	0.006418	38	0.596965	242	0.370016
TACC3_1729405	turTru2	0.014865	9	0.991722	104	0.866697
ARL9_56508662	turTru2	0.000431	59	0.761761	652	0.491514
STIM2_26961145	turTru2	6.2e-05	45	0.837672	1712	0.351196
FSTL5_161464211	turTru2	5.8e-05	78	0.017099	1869	0.510482
RWDD4_183649984	turTru2	0.026478	36	0.058614	571	0.050859
WDR17_176136603	turTru2	0.005703	67	0.124717	644	0.090094
LPCAT1_1458281	turTru2	0.006633	82	0.706937	129	0.897183
WDR70_37697617	turTru2	0.00312	55	0.376886	27897	0.60133
CTNNA1_138781847	turTru2	0.000112	87	0.175426	3062	0.584652
FBN2_128645900	turTru2	0.020943	40	0.307847	1488	0.101664
SIRT5_13580305	turTru2	0.014362	66	0.178888	233	0.356407
TAF8_42073946	turTru2	0.007993	22	0.227948	270	0.284991
LPA_160547172	turTru2	0.001121	26	6e-06	52	0.976636
PLG_160734481	turTru2	0.020337	22	0.000149	55	0.975837
COL28A1_7359746	turTru2	3.5e-05	26	0.941241	112	0.053476
HTRA4_38982688	turTru2	0.005879	58	0.942433	180	0.040323
DOCK8_382457	turTru2	0.022975	15	0.430665	664	0.647982
ANP32B_98003346	turTru2	0.013689	91	0.412313	190	0.307801
CXorf57_106633681	turTru2	0.022822	48	0.150279	112	0.159339
NRK_105946590	turTru2	0.049738	48	0.024306	155	0.117794
GPR50_151177343	turTru2	0.008224	40	0.54801	598	0.146667
USP9Y_12721513	turTru2	0.008708	1	0.81258	148	0.752893
UTY_13473681	turTru2	0.022777	58	0.171886	113	0.985421
CDNF_14837155	capHir1	0.049048	49	0.539253	274	0.192101
PARD3_34564782	capHir1	7.4e-05	68	0.51098	1591	0.476668
BLNK_96224459	capHir1	9e-06	42	0.521659	257	0.256891
DOCK1_126944196	capHir1	0.001856	56	0.6049	3512	0.541978
TEAD1_12675014	capHir1	0.014534	13	0.012608	46	0.820208
RAG1_36564000	capHir1	0.04194	45	0.009182	1300	0.047539
TPCN2_69083713	capHir1	0.014626	34	0.503305	1025	0.483491
POU2F3_120243225	capHir1	0.012373	88	0.695143	264	0.06671
VPS11_119068372	capHir1	0.049928	48	0.565351	129	0.300623
WNK1_856945	capHir1	3e-06	22	0.047864	2264	0.619765
CCNT1_48716415	capHir1	0.018393	49	0.946527	116	0.422212
PCBP2_53452714	capHir1	0.014715	39	0.48747	151	0.232435
ATP23_57946829	capHir1	0.000425	15	0.648044	105	0.467789
RNF10_120546295	capHir1	0.039846	12	0.698338	507	0.426875
VPS36_52449528	capHir1	0.009715	85	0.837272	124	0.427257
PNN_39175521	capHir1	0.000215	9	0.979261	128	0.015929
LRRC9_59923183	capHir1	0.006309	43	0.989224	398	0.505169
C14orf159_91162440	capHir1	0.0206	48	0.170463	219	0.556454
KIF26A_104155741	capHir1	0.022431	41	0.299937	842	0.290245
GANC_42309178	capHir1	0.007842	97	0.049381	738	0.450315
MESP1_89750442	capHir1	0.000213	5	1e-05	29	0.894737
TNRC6A_24730106	capHir1	0.000257	15	0.801047	114	0.768317
ADAT1_75621929	capHir1	0.015857	16	0.676182	144	0.268888
CMIP_81516552	capHir1	0.000138	55	0.574193	30212	0.410815
DNAAF1_84171817	capHir1	0.023977	80	0.481849	184	0.77023
ATAD5_30861293	capHir1	0.008015	48	0.99751	182	0.873218
CTD-2501B8.1_63507193	capHir1	0.005378	53	0.328612	128	0.070485
FAM20A_68538972	capHir1	0.012288	25	0.391419	820	0.417355
ASPSCR1_81995775	capHir1	0.007696	69	0.788467	116	0.731848
FASN_82097923	capHir1	0.006245	24	0.332408	109	0.511602
ITGB4_75739824	capHir1	0.012682	14	0.014728	122	0.395604
MRPL58_75018103	capHir1	0.021131	59	0.836201	240	0.649752
WDR7_56743213	capHir1	0.004269	58	0.202383	2594	0.399418
BSG_578352	capHir1	0.00608	22	0.407034	217	0.76371
CPAMD8_17026243	capHir1	0.001781	18	0.960568	289	0.345345
HNRNPM_8446922	capHir1	0.03387	32	0.963885	474	0.458911
RAB3D_11339157	capHir1	0.011897	91	0.60415	145	0.396773
KLHL17_960943	capHir1	0.031532	7	0.607027	152	0.566836
NFIA_61365832	capHir1	0.00019	32	0.022009	4037	0.156768
SNX27_151620045	capHir1	3e-06	30	0.115183	506	0.399033
UBE2Q1_154554515	capHir1	0.044324	5	0.673988	269	0.116171
PEAR1_156896567	capHir1	0.007884	82	0.702002	253	0.171736
TNR_175331999	capHir1	0.006078	62	0.595936	458	0.252205
SHISA4_201890425	capHir1	0.000403	2	0.73016	179	0.726496
COQ8A_226964700	capHir1	0.039843	14	0.70717	177	0.238688
KCTD3_215570221	capHir1	0.002011	3	0.802917	229	0.40811
SPO11_57343310	capHir1	0.042769	72	0.646956	222	0.036728
PWP2_44107859	capHir1	0.015805	32	0.288863	213	0.728762
CABIN1_24113382	capHir1	0.00027	14	4.7e-05	39	0.995863
GGT1_24604553	capHir1	0.000959	57	0.637902	381	0.579159
HPS4_26461631	capHir1	0.000941	88	0.220208	300	0.405848
MED15_20568948	capHir1	0.007562	28	0.001213	93	0.993252
CHADL_41240480	capHir1	0.005838	82	0.456659	106	0.22929
GRAMD4_46663501	capHir1	0.002144	48	0.847452	108	0.84555
APOB_21043805	capHir1	0.014429	37	0.699545	298	0.248175
MFSD2B_24012025	capHir1	0.033365	14	0.256338	293	0.227515
INPP4A_98559046	capHir1	6.5e-05	1	0.990589	158	0.049612
LYPD1_132669495	capHir1	0.010415	61	0.989789	232	0.20319
TMEM87B_112095422	capHir1	0.028492	48	0.170351	517	0.421161
ARHGAP15_143603729	capHir1	0.003304	94	0.006522	2928	0.185199
DNAJC10_182753026	capHir1	0.046073	13	0.110025	360	0.570203
PLEKHA3_178485491	capHir1	0.003538	48	0.204623	148	0.269565
D2HGDH_241744677	capHir1	0.007218	5	0.000259	48	0.943548
PER2_238251116	capHir1	0.001786	81	0.519994	273	0.690776
PTMA_231709399	capHir1	0.010207	5	0.579156	899	0.541744
NUP210_13347089	capHir1	0.010135	60	0.871271	127	0.392322
SLC6A11_10816812	capHir1	0.00023	33	0.492769	147	0.12426
PPP4R2_72997447	capHir1	0.026007	22	0.491952	633	0.277174
ZDHHC23_113948461	capHir1	0.04549	38	0.605238	210	0.545584
PARP9_122563054	capHir1	2.2e-05	1	0.992582	101	0.326222
ARL9_56508662	capHir1	0.000133	2	0.777187	280	0.573259
STIM2_26961145	capHir1	3e-06	0	0.68312	2451	0.329475
DNAJC21_34931760	capHir1	0.031691	65	0.654457	209	0.341506
WDR70_37697617	capHir1	3.2e-05	88	0.098588	2682	0.707334
SV2C_76293537	capHir1	0.010825	88	0.623858	643	0.528109
TNPO1_72849485	capHir1	0.023752	35	0.074186	617	0.195499
CTNNA1_138781847	capHir1	9e-06	23	0.023324	5652	0.620217
GABRP_170783628	capHir1	0.010264	43	0.626861	267	0.050575
TAF8_42073946	capHir1	0.020379	96	0.70314	238	0.382548
COL12A1_75205012	capHir1	0.036175	36	0.690301	320	0.071194
LAMA4_112157468	capHir1	0.034403	81	0.970461	206	0.022984
COL28A1_7359746	capHir1	1.2e-05	26	0.922162	112	0.184195
MYL10_101623361	capHir1	0.029929	30	0.26457	223	0.646934
PDAP1_99406706	capHir1	0.04143	24	0.247739	525	0.261885
AGBL3_134986982	capHir1	0.006891	94	0.41828	180	0.209176
NSMAF_58604351	capHir1	0.046215	49	0.410147	155	0.213717
HUWE1_53683369	capHir1	0.017474	99	0.844464	221	0.11252
CDNF_14837155	loxAfr3	0.003122	94	0.482651	653	0.175943
PARD3_34564782	loxAfr3	0.00523	60	0.487495	18133	0.409172
DOCK1_126944196	loxAfr3	1e-05	18	0.448137	7336	0.591321
PTDSS2_454361	loxAfr3	0.001625	72	0.170585	393	0.699212
TPH1_18031705	loxAfr3	2.3e-05	28	0.900923	118	0.849196
MYBPC3_47341335	loxAfr3	0.002816	5	0.764895	209	0.198817
RAG1_36564000	loxAfr3	0.006097	38	0.821626	168	0.339083
PPP6R3_68576638	loxAfr3	0.020454	34	0.991311	175	0.232919
WNK1_856945	loxAfr3	0	33	0.442249	548	0.515554
RFX4_106713279	loxAfr3	0.037005	7	0.027136	98	0.205525
HPD_121862226	loxAfr3	0.00312	13	0.526463	222	0.715702
JPH4_23574618	loxAfr3	0.035187	34	0.102447	2314	0.211494
PNN_39175521	loxAfr3	0.000119	6	0.980364	128	0.072566
LRRC9_59923183	loxAfr3	0.006863	45	0.456135	404	0.606571
PRKCH_61529583	loxAfr3	0.000408	8	0.878705	108	0.549536
GANC_42309178	loxAfr3	0.003967	48	0.495624	172	0.509452
SLCO3A1_92127059	loxAfr3	0.002265	82	0.601236	160	0.121918
ADAT1_75621929	loxAfr3	0.000123	16	0.670501	101	0.2326
CMIP_81516552	loxAfr3	3.9e-05	14	0.397015	27582	0.326472
ZNRF1_75096324	loxAfr3	0.028877	27	0.830778	192	0.259089
DNAH9_11822383	loxAfr3	0.042129	83	0.270495	250	0.364979
MPRIP_17156891	loxAfr3	0.021857	83	0.860144	132	0.34921
ATAD5_30861293	loxAfr3	0.025777	48	0.99882	186	0.856069
MED24_40027351	loxAfr3	0.000231	25	0.997817	5471	0.246366
CTD-2501B8.1_63507193	loxAfr3	0.002674	56	0.25984	128	0.013216
WIPI1_68424012	loxAfr3	0.047291	49	0.066434	456	0.300253
FASN_82097923	loxAfr3	0.001425	69	0.944521	162	0.270515
MRPL58_75018103	loxAfr3	0.000726	31	0.543641	224	0.518123
WDR7_56743213	loxAfr3	0	28	0.019162	10171	0.348389
SNRPA_40764533	loxAfr3	0.018081	65	0.880451	174	0.492662
ESPN_6445465	loxAfr3	0.036356	15	0.348231	272	0.316667
SDF4_1223516	loxAfr3	0.003614	49	0.830217	124	0.762653
CMPK1_47371152	loxAfr3	0.024126	48	0.293221	663	0.48986
NFIA_61365832	loxAfr3	1e-06	92	0.090852	9843	0.157059
HMGCS2_119753767	loxAfr3	0.007129	18	0.34296	169	0.790089
SNX27_151620045	loxAfr3	1.2e-05	24	0.158387	7171	0.416333
GPR161_168100855	loxAfr3	0.014391	59	0.05577	925	0.57851
TNR_175331999	loxAfr3	0.046507	83	0.288997	1407	0.379541
CRNKL1_20046815	loxAfr3	0.029279	8	0.658995	214	0.457299
TBX1_19757130	loxAfr3	0.033614	48	0.969609	362	0.494332
PPP6R2_50407018	loxAfr3	0.01593	9	0.474813	181	0.85299
M1AP_74647274	loxAfr3	0.011248	15	0.280506	174	0.604597
ACMSD_134867963	loxAfr3	0.015435	95	0.392548	239	0.254029
LRP1B_140361658	loxAfr3	0.000938	44	0.945183	186	0.099088
SLC39A10_195682318	loxAfr3	0.010507	43	0.025459	553	0.375683
TNS1_217817024	loxAfr3	0.044465	54	0.786182	143	0.424014
CACNA1D_53783912	loxAfr3	0.000263	98	0.470722	132	0.022083
MYH15_108409407	loxAfr3	0.034881	6	0.251658	132	0.051823
QTRT2_114060283	loxAfr3	0.007033	50	0.479795	4324	0.39774
ZDHHC23_113948461	loxAfr3	0.001296	19	2e-05	42	0.908832
PARP9_122563054	loxAfr3	2.1e-05	9	0.996344	239	0.192626
ABLIM2_8078886	loxAfr3	0.02795	40	0.391915	267	0.328529
GRK4_3026035	loxAfr3	0.000685	17	0.703857	207	0.79829
UVSSA_1354428	loxAfr3	0.003194	58	0.001647	88	0.930986
ARL9_56508662	loxAfr3	0.045261	60	0.813908	728	0.462764
EGF_109994316	loxAfr3	0.039228	63	0.309119	730	0.028728
WDR70_37697617	loxAfr3	0	65	0.081133	18809	0.670108
TNPO1_72849485	loxAfr3	0.004576	27	0.273323	752	0.111463
CTNNA1_138781847	loxAfr3	4.9e-05	49	0.10073	4816	0.6125
MYLIP_16129735	loxAfr3	0.018645	9	0.944142	215	0.160514
SIRT5_13580305	loxAfr3	0.007145	80	0.666519	222	0.659146
TAF8_42073946	loxAfr3	0.024105	9	0.3197	214	0.542234
TFAP2B_50821476	loxAfr3	0.003379	6	0.466918	220	0.263181
COL19A1_70135143	loxAfr3	0.001329	16	0.292481	253	0.556878
KPNA5_116729363	loxAfr3	0.013998	26	0.043572	182	0.237907
EIF4H_74191080	loxAfr3	0.003891	53	0.483109	191	0.347452
HGF_81744520	loxAfr3	0.04593	56	0.119959	774	0.125999
SLC12A9_100853517	loxAfr3	0.044221	11	0.690955	140	0.617336
NCAPG2_158665491	loxAfr3	0.041345	91	0.741174	144	0.734625
PLXNA4_132130909	loxAfr3	0.012064	94	0.84789	187	0.417023
ELP3_28095954	loxAfr3	0.034941	35	0.138525	255	0.28428
NRK_105946590	loxAfr3	0.02747	48	0.052988	175	0.052976
PARD3_34564782	musFur1	2e-06	45	0.83909	61237	0.374083
LIPJ_88604599	musFur1	0.027614	0	0.57969	195	0.422179
DOCK1_126944196	musFur1	0.0011	90	0.486872	11825	0.438647
NAV2_20057115	musFur1	0.037938	38	0.340911	1323	0.063355
OSBPL5_3091483	musFur1	0.032726	94	0.080358	161	0.901309
KIAA1549L_33666873	musFur1	0.038771	53	0.4523	198	0.350172
RAG1_36564000	musFur1	0.002277	26	0.175225	668	0.106016
WNK1_856945	musFur1	0.017766	26	0.243413	4021	0.531828
ACVRL1_51909040	musFur1	0.001744	97	0.686684	252	0.164375
PCBP2_53452714	musFur1	0.006394	20	0.3832	256	0.484477
TNS2_53047372	musFur1	0.03913	64	0.675588	2631	0.131697
ATP23_57946829	musFur1	0.002919	15	0.559558	133	0.491947
PTPRQ_80462014	musFur1	0.016374	71	0.188176	1016	0.812674
LNX2_27548569	musFur1	0.048215	67	0.441102	490	0.141254
PAN3_28281082	musFur1	0.028572	66	0.447797	136	0.41055
PNN_39175521	musFur1	0.008471	27	0.997336	128	0.00177
OCA2_28019368	musFur1	0.031295	49	0.398215	136	0.15908
GANC_42309178	musFur1	0.013947	48	0.476684	574	0.476975
RLBP1_89219187	musFur1	0.024352	71	0.670693	126	0.011842
WHAMM_82817701	musFur1	0.023522	74	0.858655	321	0.043367
CAPN15_528231	musFur1	0.008298	35	0.7949	396	0.632751
ZDHHC1_67403042	musFur1	0.046386	49	0.337472	266	0.465157
ADAT1_75621929	musFur1	0.008708	73	0.167457	942	0.034503
CMIP_81516552	musFur1	8e-06	12	0.961097	46856	0.287225
DNAAF1_84171817	musFur1	0.001193	32	0.059311	124	0.932567
ATAD5_30861293	musFur1	0.002565	99	0.904034	181	0.859152
MED24_40027351	musFur1	0.000345	95	0.998732	2730	0.25487
CTD-2501B8.1_63507193	musFur1	0.014251	53	0.196563	128	0.013216
WIPI1_68424012	musFur1	0.039935	49	0.308235	340	0.325523
FASN_82097923	musFur1	0.001314	18	0.488016	583	0.533107
MRPL58_75018103	musFur1	0.01013	27	0.117715	174	0.864556
WDR7_56743213	musFur1	0	41	0.151052	8531	0.262518
BSG_578352	musFur1	0.022877	36	0.00015	82	0.94042
GPI_34386492	musFur1	0.009305	82	0.390716	712	0.153124
PGD_10408503	musFur1	0.032497	18	0.516475	708	0.401955
NFIA_61365832	musFur1	2e-06	46	0.122553	5873	0.142554
PCSK9_55060859	musFur1	0.002439	47	0.530594	475	0.086188
SNX27_151620045	musFur1	0.000116	38	0.676	8731	0.415653
UBE2Q1_154554515	musFur1	0.017152	92	0.485678	589	0.305762
CREG1_167553247	musFur1	0.000123	44	0.573612	189	0.643989
KCTD3_215570221	musFur1	0.001804	9	0.074851	534	0.464192
XRN2_21387370	musFur1	0.045946	11	0.64953	124	0.064693
CABIN1_24113382	musFur1	7.6e-05	27	0.248589	584	0.278503
KCMF1_85046870	musFur1	0.022875	27	0.35515	696	0.680477
M1AP_74647274	musFur1	0.011697	58	0.250043	350	0.583807
TTL_112521340	musFur1	0.02211	48	0.724324	108	0.723845
CFAP65_219039477	musFur1	0.026067	42	0.328097	120	0.34716
MYH15_108441378	musFur1	0.010532	73	0.159562	218	0.234905
QTRT2_114060283	musFur1	0.016547	70	0.09679	146	0.611253
TMEM39A_119449891	musFur1	0.038006	49	0.032039	199	0.280532
PARP9_122563054	musFur1	0.000773	56	0.993121	218	0.597349
GRK4_3026035	musFur1	0.000166	6	0.753638	113	0.705166
HTT_3239605	musFur1	0.009072	48	0.770539	165	0.121118
ARL9_56508662	musFur1	0.001531	99	0.812653	725	0.448909
STIM2_26961145	musFur1	0.029356	88	0.866154	2533	0.371831
UGT2A3_68948009	musFur1	0.045161	72	0.161493	167	0.538137
WDR70_37697617	musFur1	6.1e-05	22	0.21932	4308	0.6318
THBS4_80080414	musFur1	0.049846	48	0.50447	271	0.308863
ZFYVE16_80475230	musFur1	0.014596	42	0.251351	331	0.305589
MEGF10_127440220	musFur1	0.004522	80	0.38047	280	0.060793
FNIP1_131702935	musFur1	0.000466	37	0.706289	209	0.382872
FSTL4_133208237	musFur1	0.028551	70	0.308031	327	0.186207
BRPF3_36199160	musFur1	0.000121	79	0.800291	325	0.138978
MYLIP_16129735	musFur1	0.000255	25	0.963562	103	0.23435
SIRT5_13580305	musFur1	0.033945	92	0.033615	1026	0.401314
TAF8_42073946	musFur1	0.004422	28	0.796705	190	0.312042
LAMA4_112157468	musFur1	0.048346	15	0.190068	2395	0.002823
COL28A1_7359746	musFur1	4e-06	49	0.992953	112	0.099822
PPIA_44796847	musFur1	0.001876	3	0.929043	218	0.911834
AGBL3_134986982	musFur1	0.000494	4	0.335267	333	0.072317
INSIG1_155307345	musFur1	0.024325	48	0.711461	399	0.751138
KCNK9_139614923	musFur1	0.02287	50	0.733607	145	0.050862
DMRT2_1053335	musFur1	0.000544	83	0.895828	114	0.208086
TMEM2_71732579	musFur1	0.003159	17	0.264095	247	0.454698
GYG2_2829379	musFur1	0.011926	39	0.505497	489	0.173142
NRK_105946590	musFur1	0.019681	48	0.044994	162	0.103771
ANKRD26_27062100	fr3	0.004023	0	7.3e-05	65	0.97609
MCM10_13196889	fr3	0.000389	36	3e-05	56	0.976754
STAM_17711093	fr3	0.005383	3	0.004638	42	0.988928
UPF2_11943592	fr3	0.000548	7	0.000431	47	0.990187
HERC4_67926751	fr3	0.009497	49	0.000549	74	0.985615
ANXA11_80167547	fr3	0.000629	33	0.000108	56	0.959521
GHITM_84145411	fr3	0.030117	48	0.310113	102	0.971668
TET1_68648336	fr3	0.004063	4	0.002328	31	0.9836
USP54_73541217	fr3	0.003889	45	0.051562	111	0.920745
COL17A1_104072289	fr3	0.003365	21	0.00035	45	0.94467
HELLS_94572355	fr3	0.001225	15	0.00079	57	0.972994
PKD2L1_100329634	fr3	3e-04	34	0.000158	82	0.870918
ATE1_121903950	fr3	0.043874	0	0.040099	99	0.986164
CCDC186_114131544	fr3	0.010955	16	0.03065	162	0.762663
CCDC186_114135307	fr3	0.001053	11	0.000276	34	0.933619
DOCK1_126944196	fr3	0.012821	18	0.649564	294	0.97903
AGBL2_47699128	fr3	0.004999	49	0.000293	71	0.986279
KIAA1549L_33660146	fr3	0.020607	59	0.003259	103	0.946195
KIAA1549L_33666873	fr3	0.010242	28	0.033691	240	0.925086
PYGM_64752099	fr3	0.002601	49	0.67872	227	0.460465
QSER1_32966168	fr3	0.014627	30	1.1e-05	66	0.991939
CHKA_68062743	fr3	0.000643	1	2.6e-05	37	0.980301
EMSY_76456436	fr3	0.039379	48	0.003159	148	0.968322
SLC29A2_66366364	fr3	0.005011	30	3.6e-05	51	0.825503
ARHGAP20_110626447	fr3	0.033906	27	0.001526	49	0.990959
CHORDC1_90214906	fr3	0.016554	49	0.383843	110	0.895169
DYNC2H1_103150607	fr3	0.00726	39	0.575978	158	0.922864
RDX_110274815	fr3	0.015912	36	0.00549	182	0.972905
HTR3A_113989031	fr3	0.022787	40	0.000143	61	0.972984
NFRKB_129871708	fr3	0.001725	1	5.6e-05	41	0.981257
PHLDB1_118611138	fr3	0.021832	95	0.25453	181	0.907738
A2M_9100279	fr3	0.00262	40	1.8e-05	64	0.962187
CACNA2D4_1843543	fr3	0.030335	31	0.10905	102	0.971203
DERA_15960813	fr3	0.010281	29	0.000936	50	0.980248
IPO8_30657498	fr3	0.003804	49	0.726392	104	0.973045
ITPR2_26659817	fr3	0.001822	10	0.686291	119	0.97221
PIK3C2G_18493764	fr3	0.012384	77	0.635522	218	0.853325
SLCO1A2_21305384	fr3	0.005865	57	0.004484	94	0.955962
ANO6_45418339	fr3	0.020275	95	0.000113	122	0.970457
SOAT2_53118203	fr3	0.017217	40	4e-06	61	0.970202
ATP23_57946829	fr3	0.002031	18	1.5e-05	38	0.970717
LRP1_57212318	fr3	0.047552	81	4.9e-05	101	0.56746
NUP107_68709022	fr3	0.000231	53	0.562536	887	0.836691
XPOT_64418409	fr3	0.023376	32	3.4e-05	58	0.931315
ATP2B1_89629108	fr3	0.037453	72	0.647055	225	0.91964
CFAP54_96530660	fr3	0.003056	5	8.3e-05	30	0.995036
HAL_95993069	fr3	0.003562	8	2.3e-05	41	0.922043
HECTD4_112171744	fr3	0.007412	55	0.000569	90	0.935591
MVK_109581005	fr3	0.000742	26	6.1e-05	54	0.963801
PPTC7_110539276	fr3	0.038404	49	2e-04	71	0.92714
DNAH10_123872089	fr3	0.001876	48	0.000775	92	0.952288
GCN1_120159409	fr3	0.009085	57	0.002967	84	0.91896
GOLGA3_132777430	fr3	0.00876	49	0.566599	122	0.756677
PIWIL1_130343496	fr3	0.00355	33	0.33032	149	0.944727
SETD1B_121804388	fr3	0.014878	5	4.2e-05	26	0.940577
FLT1_28326084	fr3	0.038962	81	0.740144	140	0.965973
PARP4_24479887	fr3	0.00215	23	0.000239	49	0.990579
SMAD9_36878663	fr3	0.004666	49	0.490156	140	0.975236
WBP4_41072178	fr3	1.8e-05	2	1.7e-05	26	0.970926
IPO5_98013863	fr3	0.032864	2	0.728272	119	0.779199
VPS36_52449528	fr3	0.002456	30	0.002086	59	0.991658
ATP11A_112825781	fr3	0.018162	8	0.015621	99	0.905941
ARID4A_58326086	fr3	0.016527	5	0.010601	38	0.988131
PNN_39175521	fr3	0.000804	14	0.590161	115	0.785841
SEC23A_39051703	fr3	0.015661	49	0.869061	120	0.981112
LTBP2_74504373	fr3	0.011254	8	0.007387	64	0.873479
PROX2_74861210	fr3	0.000345	2	0.733399	562	0.814212
RDH12_67723003	fr3	0.002637	26	0.000245	54	0.968834
EML1_99908140	fr3	0.01808	82	0.000181	109	0.935088
HERC2_28214346	fr3	0.041489	49	0.007986	100	0.760915
DLL4_40934496	fr3	0.034524	6	0.016272	48	0.948613
DUOX2_45113275	fr3	0.000545	2	4.7e-05	30	0.912088
RAD51_40706739	fr3	0.00742	48	0.014231	106	0.955461
SLC12A1_48299773	fr3	0.02119	14	0.002827	64	0.946679
SPTBN5_41862928	fr3	0.00127	9	0.001094	38	0.952169
SPTBN5_41873632	fr3	0.008721	59	0.795433	150	0.229851
TUBGCP4_43378179	fr3	0.021396	80	0.195153	102	0.954366
ATP8B4_49918276	fr3	0.005236	49	0.001279	111	0.939937
ATP8B4_50041543	fr3	0.01389	49	0.51343	134	0.976292
DMXL2_51538061	fr3	9.8e-05	12	1.8e-05	41	0.911232
TMOD3_51892670	fr3	0.000558	22	0.000253	51	0.985109
TRPM7_50578147	fr3	0.031366	21	0.000122	62	0.970546
VPS13C_61967855	fr3	0.023561	17	0.005112	103	0.930256
ACSBG1_78173876	fr3	0.042547	49	0.026205	98	0.804348
CHRNB4_78625748	fr3	0.029352	49	0.675107	173	0.926868
DENND4A_65693418	fr3	9e-06	0	3e-06	22	0.992732
MYO9A_71850429	fr3	0.042559	49	0.40672	123	0.875845
IGF1R_98936519	fr3	0.003233	46	0.015162	112	0.961787
MESP1_89750442	fr3	9.1e-05	7	3.3e-05	32	0.897368
PDE8A_85083047	fr3	3.6e-05	3	7e-06	33	0.992428
RP11-697E2.12_90295035	fr3	0.002652	39	0.724207	194	0.276102
DNAJA3_4426548	fr3	0.002365	19	0.000102	66	0.991657
MYH11_15758210	fr3	0.014362	49	0.000558	71	0.932497
PARN_14583807	fr3	0.000931	9	0.00045	36	0.969824
PHKB_47497985	fr3	0.002232	21	0.000849	47	0.969992
PHKB_47594527	fr3	0.002326	36	0.000781	64	0.961896
POLR3E_22313221	fr3	0.045275	45	0.559377	130	0.956987
SETD1A_30958596	fr3	0.026209	23	0.007212	66	0.895417
ABCC12_48145174	fr3	0.001963	14	0.000152	41	0.973493
CNGB1_57920712	fr3	0.017913	37	0.002458	102	0.957198
CNOT1_58526458	fr3	0.033631	62	0.000144	91	0.959343
CPNE2_57121642	fr3	0.000175	14	2e-05	40	0.920826
IRX3_54283817	fr3	0.024251	30	1.1e-05	57	0.899007
LONP2_48347379	fr3	0.007111	42	0.80874	427	0.959613
MMP2_55492221	fr3	0.002565	48	0.158458	101	0.92
RPGRIP1L_53614222	fr3	0.001104	16	0.600396	151	0.978156
ADAT1_75621929	fr3	0.000815	17	0.00023	41	0.955384
CMIP_81655637	fr3	0.002278	48	0.879906	113	0.977854
GLG1_74455846	fr3	0.007525	49	0.668037	102	0.966891
PLCG2_81881564	fr3	0.00056	2	8.3e-05	53	0.97763
VPS9D1_89712353	fr3	0.019148	49	0.006202	140	0.684096
WDR59_74942481	fr3	0.000232	4	7.3e-05	38	0.98512
CFAP52_9630286	fr3	0.000638	48	0.487623	142	0.956553
MYH13_10370145	fr3	0.002364	76	0.619266	198	0.955802
MYOCD_12716485	fr3	0.000158	7	0.000123	47	0.969519
P2RX5_3691098	fr3	0.039058	49	0.44982	132	0.746853
RP11-385D13.1_15627805	fr3	0.039794	17	0.1459	579	0.891862
ATAD5_30861293	fr3	0.008958	19	0.002606	48	0.987476
CWC25_38806115	fr3	0.002668	23	0.000377	67	0.978212
KRT26_40770513	fr3	0.042684	24	0.002088	51	0.912218
KRT39_40961657	fr3	0.002158	2	0.003956	104	0.935759
MED24_40027351	fr3	0.013817	93	0.878781	673	0.801158
AXIN2_65537252	fr3	1e-04	9	0.878951	111	0.339833
DNAH17_78538629	fr3	2e-05	8	1.5e-05	49	0.978417
MAP2K6_69525447	fr3	0.018632	17	0.010935	48	0.931361
PIK3C3_42033088	fr3	0.001326	48	0.785452	105	0.973901
ROCK1_21022444	fr3	0.02652	29	0.854461	204	0.897097
LOXHD1_46563518	fr3	0.030076	49	0.571907	102	0.955911
BRSK1_55292477	fr3	0.004632	48	0.001055	91	0.974416
CBLC_44779829	fr3	0.000142	7	7.4e-05	38	0.979036
MEGF8_42344410	fr3	0.000862	11	2.3e-05	48	0.869099
RPS11_49497001	fr3	0.008524	1	0.003602	117	0.846529
RYR1_38526790	fr3	0.045934	48	0.548441	747	0.509125
ANKRD65_1420728	fr3	0.00033	3	0.573435	345	0.372957
ARHGEF16_3466913	fr3	0.003927	19	0.828523	359	0.561044
CAMTA1_6822952	fr3	0.002334	22	0.001875	43	0.988462
DNAJC16_15548158	fr3	0.040541	48	0.000261	92	0.925852
ESPN_6445465	fr3	0.02973	12	0.571249	123	0.841667
MFN2_11989122	fr3	0.000305	15	4.2e-05	55	0.992167
NPHP4_5906728	fr3	0.029576	86	0.011456	132	0.904895
PADI1_17231401	fr3	0.00431	20	0.003196	48	0.949062
SLC25A33_9569801	fr3	0.001119	25	5.3e-05	54	0.970952
ADGRB2_31739729	fr3	0.004167	30	0.00232	104	0.70437
CSMD2_33525127	fr3	0.007793	28	0.006938	67	0.965793
GRHL3_24342542	fr3	0.039584	33	0.004303	91	0.809249
PUM1_30994592	fr3	0.00129	9	0.000448	42	0.962279
ATG4C_62832032	fr3	0.000172	24	1.7e-05	54	0.986895
C8B_56956512	fr3	0.00581	12	0.001671	57	0.969608
CYP4X1_47036733	fr3	0.016535	46	0.003827	87	0.948589
INPP5B_37874237	fr3	0.023288	17	0.016477	49	0.925759
PTCH2_44822747	fr3	0.001745	16	0.689015	266	0.228916
